iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
BHR,Bahrain,2020-04-16,1673.0,145.0,7.0,0.0,983.202,85.215,4.114,0.0,,,,,
BHS,Bahamas,2020-03-16,1.0,1.0,0.0,0.0,2.543,2.543,0.0,0.0,,,,,
BHS,Bahamas,2020-03-17,1.0,0.0,0.0,0.0,2.543,0.0,0.0,0.0,,,,,
BHS,Bahamas,2020-03-20,3.0,2.0,0.0,0.0,7.629,5.086,0.0,0.0,,,,,
BHS,Bahamas,2020-03-21,4.0,1.0,0.0,0.0,10.172,2.543,0.0,0.0,,,,,
BHS,Bahamas,2020-03-22,4.0,0.0,0.0,0.0,10.172,0.0,0.0,0.0,,,,,
BHS,Bahamas,2020-03-23,4.0,0.0,0.0,0.0,10.172,0.0,0.0,0.0,,,,,
BHS,Bahamas,2020-03-24,4.0,0.0,0.0,0.0,10.172,0.0,0.0,0.0,,,,,
BHS,Bahamas,2020-03-25,4.0,0.0,0.0,0.0,10.172,0.0,0.0,0.0,,,,,
BHS,Bahamas,2020-03-26,5.0,1.0,0.0,0.0,12.715,2.543,0.0,0.0,,,,,
BHS,Bahamas,2020-03-27,9.0,4.0,0.0,0.0,22.886,10.172,0.0,0.0,,,,,
BHS,Bahamas,2020-03-28,9.0,0.0,0.0,0.0,22.886,0.0,0.0,0.0,,,,,
BHS,Bahamas,2020-03-29,11.0,2.0,0.0,0.0,27.972,5.086,0.0,0.0,,,,,
BHS,Bahamas,2020-03-30,14.0,3.0,0.0,0.0,35.601,7.629,0.0,0.0,,,,,
BHS,Bahamas,2020-03-31,14.0,0.0,0.0,0.0,35.601,0.0,0.0,0.0,,,,,
BHS,Bahamas,2020-04-01,15.0,1.0,0.0,0.0,38.144,2.543,0.0,0.0,,,,,
BHS,Bahamas,2020-04-02,21.0,6.0,1.0,1.0,53.401,15.258,2.543,2.543,,,,,
BHS,Bahamas,2020-04-03,24.0,3.0,1.0,0.0,61.03,7.629,2.543,0.0,,,,,
BHS,Bahamas,2020-04-04,24.0,0.0,3.0,2.0,61.03,0.0,7.629,5.086,,,,,
BHS,Bahamas,2020-04-05,28.0,4.0,4.0,1.0,71.202,10.172,10.172,2.543,,,,,
BHS,Bahamas,2020-04-06,29.0,1.0,5.0,1.0,73.745,2.543,12.715,2.543,,,,,
BHS,Bahamas,2020-04-07,33.0,4.0,5.0,0.0,83.917,10.172,12.715,0.0,,,,,
BHS,Bahamas,2020-04-08,36.0,3.0,6.0,1.0,91.545,7.629,15.258,2.543,,,,,
BHS,Bahamas,2020-04-09,40.0,4.0,7.0,1.0,101.717,10.172,17.8,2.543,,,,,
BHS,Bahamas,2020-04-10,41.0,1.0,8.0,1.0,104.26,2.543,20.343,2.543,,,,,
BHS,Bahamas,2020-04-11,42.0,1.0,8.0,0.0,106.803,2.543,20.343,0.0,,,,,
BHS,Bahamas,2020-04-12,46.0,4.0,8.0,0.0,116.975,10.172,20.343,0.0,,,,,
BHS,Bahamas,2020-04-13,47.0,1.0,8.0,0.0,119.517,2.543,20.343,0.0,,,,,
BHS,Bahamas,2020-04-14,49.0,2.0,8.0,0.0,124.603,5.086,20.343,0.0,,,,,
BHS,Bahamas,2020-04-15,49.0,0.0,8.0,0.0,124.603,0.0,20.343,0.0,,,,,
BHS,Bahamas,2020-04-16,53.0,4.0,8.0,0.0,134.775,10.172,20.343,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-06,2.0,2.0,0.0,0.0,0.61,0.61,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-12,3.0,1.0,0.0,0.0,0.914,0.305,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-13,3.0,0.0,0.0,0.0,0.914,0.0,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-16,18.0,15.0,0.0,0.0,5.486,4.572,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-17,21.0,3.0,0.0,0.0,6.401,0.914,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-18,21.0,0.0,0.0,0.0,6.401,0.0,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-19,36.0,15.0,0.0,0.0,10.973,4.572,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-20,44.0,8.0,0.0,0.0,13.411,2.438,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-21,44.0,0.0,0.0,0.0,13.411,0.0,0.0,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-22,92.0,48.0,1.0,1.0,28.042,14.631,0.305,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-03-23,125.0,33.0,1.0,0.0,38.1,10.058,0.305,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-24,129.0,4.0,1.0,0.0,39.319,1.219,0.305,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-25,162.0,33.0,2.0,1.0,49.378,10.058,0.61,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-03-26,181.0,19.0,3.0,1.0,55.169,5.791,0.914,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-03-27,181.0,0.0,3.0,0.0,55.169,0.0,0.914,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-28,229.0,48.0,3.0,0.0,69.8,14.631,0.914,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-03-29,257.0,28.0,5.0,2.0,78.334,8.534,1.524,0.61,,,,,
BIH,Bosnia and Herzegovina,2020-03-30,323.0,66.0,6.0,1.0,98.451,20.117,1.829,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-03-31,353.0,30.0,8.0,2.0,107.595,9.144,2.438,0.61,,,,,
BIH,Bosnia and Herzegovina,2020-04-01,413.0,60.0,12.0,4.0,125.883,18.288,3.658,1.219,,,,,
BIH,Bosnia and Herzegovina,2020-04-02,464.0,51.0,13.0,1.0,141.428,15.545,3.962,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-04-03,532.0,68.0,17.0,4.0,162.155,20.727,5.182,1.219,,,,,
BIH,Bosnia and Herzegovina,2020-04-04,586.0,54.0,18.0,1.0,178.614,16.459,5.486,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-04-05,632.0,46.0,21.0,3.0,192.635,14.021,6.401,0.914,,,,,
BIH,Bosnia and Herzegovina,2020-04-06,663.0,31.0,24.0,3.0,202.084,9.449,7.315,0.914,,,,,
BIH,Bosnia and Herzegovina,2020-04-07,695.0,32.0,28.0,4.0,211.838,9.754,8.534,1.219,,,,,
BIH,Bosnia and Herzegovina,2020-04-08,781.0,86.0,32.0,4.0,238.051,26.213,9.754,1.219,,,,,
BIH,Bosnia and Herzegovina,2020-04-09,816.0,35.0,35.0,3.0,248.719,10.668,10.668,0.914,,,,,
BIH,Bosnia and Herzegovina,2020-04-10,875.0,59.0,36.0,1.0,266.702,17.983,10.973,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-04-11,901.0,26.0,37.0,1.0,274.627,7.925,11.278,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-04-12,948.0,47.0,37.0,0.0,288.953,14.326,11.278,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-04-13,1007.0,59.0,38.0,1.0,306.936,17.983,11.582,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-04-14,1028.0,21.0,38.0,0.0,313.337,6.401,11.582,0.0,,,,,
BIH,Bosnia and Herzegovina,2020-04-15,1073.0,45.0,39.0,1.0,327.053,13.716,11.887,0.305,,,,,
BIH,Bosnia and Herzegovina,2020-04-16,1100.0,27.0,40.0,1.0,335.283,8.23,12.192,0.305,,,,,
BLR,Belarus,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-02-28,1.0,1.0,0.0,0.0,0.106,0.106,0.0,0.0,,,,,
BLR,Belarus,2020-02-29,1.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-01,1.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-02,1.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-04,4.0,3.0,0.0,0.0,0.423,0.317,0.0,0.0,,,,,
BLR,Belarus,2020-03-05,6.0,2.0,0.0,0.0,0.635,0.212,0.0,0.0,,,,,
BLR,Belarus,2020-03-11,9.0,3.0,0.0,0.0,0.952,0.317,0.0,0.0,,,,,
BLR,Belarus,2020-03-12,12.0,3.0,0.0,0.0,1.27,0.317,0.0,0.0,,,,,
BLR,Belarus,2020-03-13,21.0,9.0,0.0,0.0,2.222,0.952,0.0,0.0,,,,,
BLR,Belarus,2020-03-16,27.0,6.0,0.0,0.0,2.857,0.635,0.0,0.0,,,,,
BLR,Belarus,2020-03-17,36.0,9.0,0.0,0.0,3.81,0.952,0.0,0.0,,,,,
BLR,Belarus,2020-03-18,36.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-19,46.0,10.0,0.0,0.0,4.868,1.058,0.0,0.0,,,,,
BLR,Belarus,2020-03-20,57.0,11.0,0.0,0.0,6.032,1.164,0.0,0.0,,,,,
BLR,Belarus,2020-03-21,57.0,0.0,0.0,0.0,6.032,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-22,76.0,19.0,0.0,0.0,8.043,2.011,0.0,0.0,,,,,
BLR,Belarus,2020-03-23,76.0,0.0,0.0,0.0,8.043,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-24,81.0,5.0,0.0,0.0,8.572,0.529,0.0,0.0,,,,,
BLR,Belarus,2020-03-25,81.0,0.0,0.0,0.0,8.572,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-26,86.0,5.0,0.0,0.0,9.101,0.529,0.0,0.0,,,,,
BLR,Belarus,2020-03-27,86.0,0.0,0.0,0.0,9.101,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-28,94.0,8.0,0.0,0.0,9.948,0.847,0.0,0.0,,,,,
BLR,Belarus,2020-03-29,94.0,0.0,0.0,0.0,9.948,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-30,94.0,0.0,0.0,0.0,9.948,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-03-31,105.0,11.0,0.0,0.0,11.112,1.164,0.0,0.0,,,,,
BLR,Belarus,2020-04-01,152.0,47.0,0.0,0.0,16.086,4.974,0.0,0.0,,,,,
BLR,Belarus,2020-04-02,152.0,0.0,0.0,0.0,16.086,0.0,0.0,0.0,,,,,
BLR,Belarus,2020-04-03,254.0,102.0,4.0,4.0,26.88,10.794,0.423,0.423,,,,,
BLR,Belarus,2020-04-04,351.0,97.0,4.0,0.0,37.146,10.265,0.423,0.0,,,,,
BLR,Belarus,2020-04-05,394.0,43.0,5.0,1.0,41.696,4.551,0.529,0.106,,,,,
BLR,Belarus,2020-04-06,564.0,170.0,8.0,3.0,59.687,17.991,0.847,0.317,,,,,
BLR,Belarus,2020-04-07,700.0,136.0,13.0,5.0,74.079,14.393,1.376,0.529,,,,,
BLR,Belarus,2020-04-08,861.0,161.0,13.0,0.0,91.118,17.038,1.376,0.0,,,,,
BLR,Belarus,2020-04-09,1066.0,205.0,13.0,0.0,112.812,21.695,1.376,0.0,,,,,
BLR,Belarus,2020-04-10,1486.0,420.0,16.0,3.0,157.26,44.448,1.693,0.317,,,,,
BLR,Belarus,2020-04-11,1981.0,495.0,19.0,3.0,209.645,52.385,2.011,0.317,,,,,
BLR,Belarus,2020-04-12,2226.0,245.0,23.0,4.0,235.572,25.928,2.434,0.423,,,,,
BLR,Belarus,2020-04-13,2578.0,352.0,26.0,3.0,272.824,37.251,2.752,0.317,,,,,
BLR,Belarus,2020-04-14,2919.0,341.0,29.0,3.0,308.911,36.087,3.069,0.317,,,,,
BLR,Belarus,2020-04-15,3281.0,362.0,33.0,4.0,347.221,38.31,3.492,0.423,,,,,
BLR,Belarus,2020-04-16,3728.0,447.0,36.0,3.0,394.526,47.305,3.81,0.317,,,,,
BLZ,Belize,2020-03-24,1.0,1.0,0.0,0.0,2.515,2.515,0.0,0.0,,,,,
BLZ,Belize,2020-03-25,1.0,0.0,0.0,0.0,2.515,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-03-26,2.0,1.0,0.0,0.0,5.03,2.515,0.0,0.0,,,,,
BLZ,Belize,2020-03-27,2.0,0.0,0.0,0.0,5.03,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-03-28,2.0,0.0,0.0,0.0,5.03,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-03-29,2.0,0.0,0.0,0.0,5.03,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-03-30,2.0,0.0,0.0,0.0,5.03,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-03-31,3.0,1.0,0.0,0.0,7.545,2.515,0.0,0.0,,,,,
BLZ,Belize,2020-04-01,3.0,0.0,0.0,0.0,7.545,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-04-02,3.0,0.0,0.0,0.0,7.545,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-04-03,3.0,0.0,0.0,0.0,7.545,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-04-04,4.0,1.0,0.0,0.0,10.06,2.515,0.0,0.0,,,,,
BLZ,Belize,2020-04-05,4.0,0.0,0.0,0.0,10.06,0.0,0.0,0.0,,,,,
BLZ,Belize,2020-04-06,5.0,1.0,1.0,1.0,12.575,2.515,2.515,2.515,,,,,
BLZ,Belize,2020-04-07,7.0,2.0,1.0,0.0,17.605,5.03,2.515,0.0,,,,,
BLZ,Belize,2020-04-08,7.0,0.0,1.0,0.0,17.605,0.0,2.515,0.0,,,,,
BLZ,Belize,2020-04-09,8.0,1.0,1.0,0.0,20.12,2.515,2.515,0.0,,,,,
BLZ,Belize,2020-04-10,9.0,1.0,1.0,0.0,22.635,2.515,2.515,0.0,,,,,
BLZ,Belize,2020-04-11,10.0,1.0,2.0,1.0,25.15,2.515,5.03,2.515,,,,,
BLZ,Belize,2020-04-12,13.0,3.0,2.0,0.0,32.694,7.545,5.03,0.0,,,,,
BLZ,Belize,2020-04-13,14.0,1.0,2.0,0.0,35.209,2.515,5.03,0.0,,,,,
BLZ,Belize,2020-04-14,18.0,4.0,2.0,0.0,45.269,10.06,5.03,0.0,,,,,
BLZ,Belize,2020-04-15,18.0,0.0,2.0,0.0,45.269,0.0,5.03,0.0,,,,,
BLZ,Belize,2020-04-16,18.0,0.0,2.0,0.0,45.269,0.0,5.03,0.0,,,,,
BMU,Bermuda,2020-03-20,2.0,2.0,0.0,0.0,32.117,32.117,0.0,0.0,,,,,
BMU,Bermuda,2020-03-21,2.0,0.0,0.0,0.0,32.117,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-03-22,2.0,0.0,0.0,0.0,32.117,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-03-23,6.0,4.0,0.0,0.0,96.35,64.233,0.0,0.0,,,,,
BMU,Bermuda,2020-03-24,6.0,0.0,0.0,0.0,96.35,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-03-25,6.0,0.0,0.0,0.0,96.35,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-03-26,6.0,0.0,0.0,0.0,96.35,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-03-27,15.0,9.0,0.0,0.0,240.875,144.525,0.0,0.0,,,,,
BMU,Bermuda,2020-03-28,17.0,2.0,0.0,0.0,272.992,32.117,0.0,0.0,,,,,
BMU,Bermuda,2020-03-29,22.0,5.0,0.0,0.0,353.283,80.292,0.0,0.0,,,,,
BMU,Bermuda,2020-03-30,22.0,0.0,0.0,0.0,353.283,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-03-31,27.0,5.0,0.0,0.0,433.575,80.292,0.0,0.0,,,,,
BMU,Bermuda,2020-04-01,32.0,5.0,0.0,0.0,513.866,80.292,0.0,0.0,,,,,
BMU,Bermuda,2020-04-02,32.0,0.0,0.0,0.0,513.866,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-04-03,35.0,3.0,0.0,0.0,562.041,48.175,0.0,0.0,,,,,
BMU,Bermuda,2020-04-04,35.0,0.0,0.0,0.0,562.041,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-04-05,37.0,2.0,0.0,0.0,594.158,32.117,0.0,0.0,,,,,
BMU,Bermuda,2020-04-06,37.0,0.0,0.0,0.0,594.158,0.0,0.0,0.0,,,,,
BMU,Bermuda,2020-04-07,39.0,2.0,2.0,2.0,626.275,32.117,32.117,32.117,,,,,
BMU,Bermuda,2020-04-08,39.0,0.0,2.0,0.0,626.275,0.0,32.117,0.0,,,,,
BMU,Bermuda,2020-04-09,39.0,0.0,3.0,1.0,626.275,0.0,48.175,16.058,,,,,
BMU,Bermuda,2020-04-10,48.0,9.0,4.0,1.0,770.8,144.525,64.233,16.058,,,,,
BMU,Bermuda,2020-04-11,48.0,0.0,4.0,0.0,770.8,0.0,64.233,0.0,,,,,
BMU,Bermuda,2020-04-12,50.0,2.0,4.0,0.0,802.916,32.117,64.233,0.0,,,,,
BMU,Bermuda,2020-04-13,57.0,7.0,4.0,0.0,915.324,112.408,64.233,0.0,,,,,
BMU,Bermuda,2020-04-14,57.0,0.0,4.0,0.0,915.324,0.0,64.233,0.0,,,,,
BMU,Bermuda,2020-04-15,57.0,0.0,5.0,1.0,915.324,0.0,80.292,16.058,,,,,
BMU,Bermuda,2020-04-16,81.0,24.0,5.0,0.0,1300.724,385.4,80.292,0.0,,,,,
BOL,Bolivia,2020-03-12,2.0,2.0,0.0,0.0,0.171,0.171,0.0,0.0,,,,,
BOL,Bolivia,2020-03-13,3.0,1.0,0.0,0.0,0.257,0.086,0.0,0.0,,,,,
BOL,Bolivia,2020-03-14,10.0,7.0,0.0,0.0,0.857,0.6,0.0,0.0,,,,,
BOL,Bolivia,2020-03-15,10.0,0.0,0.0,0.0,0.857,0.0,0.0,0.0,,,,,
BOL,Bolivia,2020-03-17,11.0,1.0,0.0,0.0,0.942,0.086,0.0,0.0,,,,,
BOL,Bolivia,2020-03-18,12.0,1.0,0.0,0.0,1.028,0.086,0.0,0.0,,,,,
BOL,Bolivia,2020-03-19,12.0,0.0,0.0,0.0,1.028,0.0,0.0,0.0,,,,,
BOL,Bolivia,2020-03-20,15.0,3.0,0.0,0.0,1.285,0.257,0.0,0.0,,,,,
BOL,Bolivia,2020-03-21,19.0,4.0,0.0,0.0,1.628,0.343,0.0,0.0,139.0,,0.012,,cases tested
BOL,Bolivia,2020-03-22,20.0,1.0,0.0,0.0,1.713,0.086,0.0,0.0,178.0,39.0,0.015,0.003,cases tested
BOL,Bolivia,2020-03-23,27.0,7.0,0.0,0.0,2.313,0.6,0.0,0.0,273.0,95.0,0.024,0.008,cases tested
BOL,Bolivia,2020-03-24,28.0,1.0,0.0,0.0,2.399,0.086,0.0,0.0,277.0,4.0,0.024,0.0,cases tested
BOL,Bolivia,2020-03-25,32.0,4.0,0.0,0.0,2.741,0.343,0.0,0.0,334.0,57.0,0.029,0.005,cases tested
BOL,Bolivia,2020-03-26,39.0,7.0,0.0,0.0,3.341,0.6,0.0,0.0,442.0,108.0,0.038,0.009,cases tested
BOL,Bolivia,2020-03-27,61.0,22.0,0.0,0.0,5.226,1.885,0.0,0.0,516.0,74.0,0.045,0.006,cases tested
BOL,Bolivia,2020-03-28,74.0,13.0,0.0,0.0,6.339,1.114,0.0,0.0,559.0,43.0,0.048,0.004,cases tested
BOL,Bolivia,2020-03-29,81.0,7.0,0.0,0.0,6.939,0.6,0.0,0.0,574.0,15.0,0.05,0.001,cases tested
BOL,Bolivia,2020-03-30,96.0,15.0,3.0,3.0,8.224,1.285,0.257,0.257,697.0,123.0,0.06,0.011,cases tested
BOL,Bolivia,2020-03-31,107.0,11.0,6.0,3.0,9.166,0.942,0.514,0.257,779.0,82.0,0.067,0.007,cases tested
BOL,Bolivia,2020-04-01,115.0,8.0,7.0,1.0,9.852,0.685,0.6,0.086,836.0,57.0,0.072,0.005,cases tested
BOL,Bolivia,2020-04-02,123.0,8.0,8.0,1.0,10.537,0.685,0.685,0.086,985.0,149.0,0.085,0.013,cases tested
BOL,Bolivia,2020-04-03,132.0,9.0,9.0,1.0,11.308,0.771,0.771,0.086,1118.0,133.0,0.097,0.012,cases tested
BOL,Bolivia,2020-04-04,139.0,7.0,10.0,1.0,11.908,0.6,0.857,0.086,1136.0,18.0,0.098,0.002,cases tested
BOL,Bolivia,2020-04-05,157.0,18.0,10.0,0.0,13.45,1.542,0.857,0.0,1441.0,305.0,0.125,0.026,cases tested
BOL,Bolivia,2020-04-06,183.0,26.0,11.0,1.0,15.677,2.227,0.942,0.086,1452.0,11.0,0.126,0.001,cases tested
BOL,Bolivia,2020-04-07,194.0,11.0,14.0,3.0,16.62,0.942,1.199,0.257,1468.0,16.0,0.127,0.001,cases tested
BOL,Bolivia,2020-04-08,210.0,16.0,15.0,1.0,17.99,1.371,1.285,0.086,1522.0,54.0,0.132,0.005,cases tested
BOL,Bolivia,2020-04-09,264.0,54.0,18.0,3.0,22.616,4.626,1.542,0.257,1997.0,475.0,0.173,0.041,cases tested
BOL,Bolivia,2020-04-10,268.0,4.0,19.0,1.0,22.959,0.343,1.628,0.086,2185.0,188.0,0.189,0.016,cases tested
BOL,Bolivia,2020-04-11,276.0,8.0,20.0,1.0,23.644,0.685,1.713,0.086,2356.0,171.0,0.204,0.015,cases tested
