location,date,vaccine,total_vaccinations,source_url,people_vaccinated,people_fully_vaccinated
Estonia,2021-01-26,Pfizer/BioNTech,27180,https://www.terviseamet.ee/et/uudised/covid-19-blogi-26-jaanuar-oopaevaga-lisandus-357-positiivset-testi,,
Estonia,2021-01-27,Pfizer/BioNTech,29594,https://www.terviseamet.ee/et/uudised/covid-19-blogi-27-jaanuar-oopaevaga-lisandus-636-positiivset-testi,,
Estonia,2021-01-28,Pfizer/BioNTech,31629,https://www.terviseamet.ee/et/uudised/covid-19-blogi-28-jaanuar-oopaevaga-lisandus-690-positiivset-testi,25415.0,6214.0
Estonia,2021-01-29,Pfizer/BioNTech,34019,https://www.terviseamet.ee/et/uudised/covid-19-blogi-29-jaanuar-oopaevaga-lisandus-691-positiivset-testi,26412.0,7607.0
Estonia,2021-01-30,Pfizer/BioNTech,37230,https://www.terviseamet.ee/et/uudised/covid-19-blogi-30-jaanuar-oopaevaga-lisandus-405-positiivset-testi,27633.0,9597.0
Estonia,2021-01-31,Pfizer/BioNTech,38055,https://www.terviseamet.ee/et/uudised/covid-19-blogi-31-jaanuar-oopaevaga-lisandus-468-positiivset-testi,27900.0,10155.0
Estonia,2021-02-01,Pfizer/BioNTech,38594,https://www.terviseamet.ee/et/uudised/covid-19-blogi-1-veebruar-oopaevaga-lisandus-367-positiivset-testi,28186.0,10408.0
Estonia,2021-02-02,Pfizer/BioNTech,40217,https://www.terviseamet.ee/et/uudised/covid-19-blogi-2-veebruar-oopaevaga-lisandus-467-positiivset-testi,28907.0,11310.0
Estonia,2021-02-03,Pfizer/BioNTech,43000,https://www.terviseamet.ee/et/uudised/covid-19-blogi-3-veebruar-oopaevaga-lisandus-688-positiivset-testi,30158.0,12842.0
Estonia,2021-02-04,Pfizer/BioNTech,46194,https://www.terviseamet.ee/et/uudised/covid-19-blogi-4-veebruar-oopaevaga-lisandus-673-positiivset-testi,31864.0,14330.0
Estonia,2021-02-05,Pfizer/BioNTech,49798,https://www.terviseamet.ee/et/uudised/covid-19-blogi-5-veebruar-oopaevaga-lisandus-596-positiivset-testi,33927.0,15871.0
Estonia,2021-02-06,Pfizer/BioNTech,52868,https://www.terviseamet.ee/et/uudised/covid-19-blogi-6-veebruar-oopaevaga-lisandus-589-positiivset-testi,35492.0,17376.0
Estonia,2021-02-07,Pfizer/BioNTech,53424,https://www.terviseamet.ee/et/uudised/covid-19-blogi-7-veebruar-oopaevaga-lisandus-417-positiivset-testi,35905.0,17519.0
Estonia,2021-02-08,Pfizer/BioNTech,53481,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-veebruar-oopaevaga-lisandus-339-positiivset-testi,35917.0,17564.0
Estonia,2021-02-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",58261,https://www.terviseamet.ee/et/uudised/covid-19-blogi-10-veebruar-oopaevaga-lisandus-798-positiivset-testi,39147.0,19114.0
Estonia,2021-02-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",61757,https://www.terviseamet.ee/et/uudised/covid-19-blogi-11-veebruar-oopaevaga-lisandus-677-positiivset-testi,41731.0,20026.0
Estonia,2021-02-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",65798,https://www.terviseamet.ee/et/uudised/covid-19-blogi-12-veebruar-oopaevaga-lisandus-717-positiivset-testi,44486.0,21312.0
Estonia,2021-02-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",68146,https://www.terviseamet.ee/et/uudised/covid-19-blogi-13-veebruar-oopaevaga-lisandus-760-positiivset-testi,46020.0,22126.0
Estonia,2021-02-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",68436,https://www.terviseamet.ee/et/uudised/covid-19-blogi-14-veebruar-oopaevaga-lisandus-667-positiivset-testi,46152.0,22284.0
Estonia,2021-02-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",68497,https://www.terviseamet.ee/et/uudised/covid-19-blogi-15-veebruar-oopaevaga-lisandus-412-positiivset-testi,46154.0,22343.0
