Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Per_100k_18Plus,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-08,DD2,DD2,Dept of Defense,0.0,Report,1711265.0,1141841,0.0,0.0,529324.0,612118.0,0.0,399.0,765550.0,0.0,0.0,765244.0,0.0,1141449.0,0.0,84933.0,0.0,121507.0,0.0,365443.0,365357.0,0.0,0.0,770300.0,898365.0,42600.0,0.0,156124.0,209319.0,0.0,0.0,156119.0,209238.0,0.0,0.0,8670.0,27578.0,0.0,0.0,365443,0.0,365357.0,0.0,36248.0,0.0,,,,
2021-03-08,DE,DEA,Delaware,973764.0,Report,361765.0,280674,37151.0,28824.0,132677.0,147679.0,285.0,33.0,172568.0,17.7,10.3,172507.0,22.4,280591.0,36431.0,109891.0,58.2,172667.0,91404.0,100218.0,100198.0,13.0,46971.0,174100.0,176865.0,10800.0,0.0,49402.0,50804.0,325.0,12.0,49398.0,50788.0,325.0,12.0,30625.0,29034.0,301.0,7.0,100543,10.3,100523.0,13.1,59967.0,31.7,,,,
2021-03-08,FL,FLA,Florida,21477737.0,Report,7771315.0,5904827,36183.0,27493.0,2940384.0,2948057.0,9408.0,6978.0,3718074.0,17.3,9.5,3714758.0,21.5,5901082.0,34214.0,2742730.0,61.0,4400983.0,97858.0,2046389.0,2046021.0,11.9,45057.0,3892800.0,3743415.0,135100.0,0.0,995903.0,1048052.0,9449.0,2434.0,995685.0,1047902.0,9447.0,2434.0,747853.0,778198.0,3184.0,2142.0,2055838,9.6,2055468.0,11.9,1531377.0,34.1,,,,
2021-03-08,FM,FMA,Federated States of Micronesia,103643.0,Report,41900.0,17745,40427.0,17121.0,17745.0,0.0,0.0,0.0,11361.0,11.0,6.2,11357.0,14.0,17741.0,21945.0,1325.0,0.0,2074.0,0.0,6425.0,6425.0,7.9,51829.0,41100.0,0.0,800.0,0.0,6406.0,19.0,0.0,0.0,6406.0,19.0,0.0,0.0,765.0,4.0,0.0,0.0,6425,6.2,6425.0,7.9,769.0,0.0,,,,
2021-03-08,GA,GAA,Georgia,10617423.0,Report,3437635.0,2391999,32377.0,22529.0,1341803.0,1049792.0,192.0,212.0,1411942.0,13.3,8.5,1411448.0,17.4,2391351.0,29474.0,878374.0,57.9,1499667.0,98860.0,903985.0,903821.0,11.1,42369.0,1821700.0,1531335.0,84600.0,0.0,501822.0,402058.0,222.0,105.0,501802.0,401914.0,222.0,105.0,342699.0,223653.0,118.0,63.0,904207,8.5,904043.0,11.1,566533.0,37.3,,,,
2021-03-08,GU,GUA,Guam,165768.0,Report,87860.0,56587,53002.0,34136.0,27077.0,29510.0,0.0,0.0,35161.0,21.2,12.6,35151.0,27.2,56570.0,43751.0,11688.0,0.0,20325.0,0.0,20924.0,20918.0,16.2,67951.0,38200.0,48360.0,1300.0,0.0,8996.0,11928.0,0.0,0.0,8995.0,11923.0,0.0,0.0,3373.0,5080.0,0.0,0.0,20924,12.6,20918.0,16.2,8453.0,0.0,,,,
2021-03-08,HI,HIA,Hawaii,1415872.0,Report,598100.0,452988,42243.0,31994.0,157410.0,201749.0,69.0,93760.0,280866.0,19.8,12.3,280669.0,25.1,452728.0,40567.0,107793.0,40.2,176642.0,65801.0,174854.0,174788.0,15.7,53593.0,261900.0,323700.0,12500.0,0.0,61640.0,95220.0,73.0,17994.0,61623.0,95184.0,73.0,17981.0,30445.0,38166.0,10.0,1673.0,174927,12.4,174861.0,15.7,70294.0,26.2,,,,
2021-03-08,IA,IAA,Iowa,3155070.0,Report,1106755.0,940050,35079.0,29795.0,510459.0,415727.0,13745.0,119.0,647648.0,20.5,9.2,647171.0,26.7,939318.0,38683.0,377167.0,68.2,502719.0,90915.0,291344.0,291087.0,12.0,45579.0,596700.0,477555.0,32500.0,0.0,154452.0,136885.0,13344.0,7.0,154448.0,136632.0,13342.0,7.0,62546.0,64885.0,1201.0,2.0,304688,9.7,304429.0,12.5,128634.0,23.3,,,,
2021-03-08,ID,IDA,Idaho,1787065.0,Report,594115.0,482273,33245.0,26987.0,254814.0,226809.0,495.0,155.0,300640.0,16.8,9.7,300631.0,22.5,482267.0,36021.0,173988.0,59.9,254547.0,87573.0,173985.0,173982.0,13.0,44375.0,311100.0,264615.0,18400.0,0.0,90716.0,83244.0,494.0,25.0,90716.0,83241.0,494.0,25.0,36447.0,43402.0,348.0,13.0,174479,9.8,174476.0,13.0,80210.0,27.6,,,,
2021-03-08,IH2,IH2,Indian Health Svc,2082813.0,Report,1123090.0,665997,53922.0,31976.0,357003.0,308713.0,281.0,0.0,439930.0,21.1,10.6,436908.0,0.0,662152.0,0.0,126653.0,0.0,210254.0,0.0,219925.0,219137.0,0.0,0.0,683500.0,417690.0,21900.0,0.0,100238.0,119687.0,280.0,0.0,100213.0,118924.0,280.0,0.0,42210.0,38502.0,20.0,0.0,220205,10.6,219417.0,0.0,80732.0,0.0,,,,
2021-03-08,IL,ILA,Illinois,12671821.0,Report,4378835.0,3571808,34556.0,28187.0,1754658.0,1815833.0,40.0,1277.0,2398497.0,18.9,9.1,2396528.0,24.3,3569226.0,36221.0,1141736.0,55.9,1643769.0,80449.0,1153699.0,1153127.0,11.7,44437.0,2217000.0,2038335.0,123500.0,0.0,538448.0,614875.0,242.0,376.0,538424.0,614327.0,242.0,376.0,249312.0,254402.0,55.0,226.0,1153941,9.1,1153369.0,11.7,503995.0,24.7,,,,
2021-03-08,IN,INA,Indiana,6732219.0,Report,2206230.0,1879649,32771.0,27920.0,882011.0,988422.0,7201.0,2015.0,1152396.0,17.1,10.5,1152148.0,22.3,1879296.0,36391.0,713762.0,65.7,1182726.0,108932.0,709566.0,709459.0,13.7,42721.0,1134500.0,1024530.0,47200.0,0.0,319688.0,389163.0,7152.0,715.0,319684.0,389060.0,7152.0,715.0,226218.0,227208.0,1086.0,529.0,716718,10.6,716611.0,13.9,455041.0,41.9,,,,
2021-03-08,KS,KSA,Kansas,2913314.0,Report,1091625.0,742945,37470.0,25502.0,417382.0,324229.0,1195.0,139.0,515054.0,17.7,9.0,514663.0,23.3,742385.0,33546.0,270961.0,57.0,369177.0,77642.0,260951.0,260757.0,11.8,49326.0,559100.0,502125.0,30400.0,0.0,134505.0,126390.0,1000.0,56.0,134501.0,126200.0,1000.0,56.0,56840.0,62096.0,462.0,37.0,261951,9.0,261757.0,11.8,119435.0,25.1,,,,
2021-03-08,KY,KYA,Kentucky,4467673.0,Report,1555915.0,1283860,34826.0,28737.0,669788.0,611709.0,2285.0,78.0,867007.0,19.4,9.9,866558.0,25.0,1283332.0,37039.0,428368.0,57.1,611909.0,81527.0,441006.0,440905.0,12.7,44906.0,797100.0,713115.0,45700.0,0.0,229958.0,210993.0,2355.0,55.0,229953.0,210897.0,2355.0,55.0,84631.0,115157.0,915.0,31.0,443361,9.9,443260.0,12.8,200734.0,26.7,,,,
2021-03-08,LA,LAA,Louisiana,4648794.0,Report,1640860.0,1277889,35296.0,27489.0,543627.0,721829.0,11642.0,791.0,805777.0,17.3,9.7,805577.0,22.6,1277640.0,35877.0,465232.0,62.8,774975.0,104582.0,450217.0,450175.0,12.6,46077.0,813000.0,777660.0,50200.0,0.0,162497.0,287362.0,11380.0,358.0,162492.0,287326.0,11380.0,357.0,113105.0,181546.0,4035.0,78.0,461597,9.9,461555.0,13.0,298764.0,40.3,,,,
2021-03-08,MA,MAA,Massachusetts,6892503.0,Report,2497130.0,2199086,36230.0,31905.0,1087984.0,1098873.0,12189.0,40.0,1493343.0,21.7,9.9,1492149.0,26.9,2197475.0,39668.0,737292.0,63.1,1011089.0,86467.0,683033.0,682627.0,12.3,45077.0,1266900.0,1161030.0,69200.0,0.0,296227.0,386801.0,12061.0,5.0,296212.0,386410.0,12060.0,5.0,80535.0,192743.0,7652.0,1.0,695094,10.1,694687.0,12.5,280931.0,24.0,,,,
2021-03-08,MD,MDA,Maryland,6045680.0,Report,2116560.0,1671778,35009.0,27652.0,837692.0,813644.0,19477.0,965.0,1109083.0,18.3,10.1,1108581.0,23.5,1671113.0,35473.0,517855.0,54.0,754885.0,78683.0,610013.0,609829.0,12.9,44928.0,1047600.0,1003860.0,65100.0,0.0,277523.0,332226.0,18946.0,264.0,277510.0,332055.0,18945.0,264.0,110165.0,144520.0,8091.0,118.0,628959,10.4,628774.0,13.3,262894.0,27.4,,,,
2021-03-08,ME,MEA,Maine,1344212.0,Report,503580.0,427445,37463.0,31799.0,213216.0,209248.0,4952.0,29.0,287695.0,21.4,10.7,287572.0,26.3,427263.0,39006.0,179215.0,62.8,246601.0,86446.0,143762.0,143695.0,13.1,45974.0,264600.0,223080.0,15900.0,0.0,68369.0,75388.0,4950.0,5.0,68359.0,75331.0,4948.0,5.0,24390.0,44658.0,3572.0,2.0,148712,11.1,148643.0,13.6,72622.0,25.5,,,,
2021-03-08,MH,MHA,Marshall Islands,58413.0,Report,35000.0,13742,59918.0,23526.0,13742.0,0.0,0.0,0.0,10432.0,17.9,5.6,10422.0,22.9,13733.0,30141.0,846.0,0.0,1229.0,0.0,3261.0,3260.0,7.2,76818.0,35000.0,0.0,0.0,0.0,3260.0,1.0,2.0,0.0,3259.0,1.0,2.0,0.0,381.0,0.0,2.0,0.0,3263,5.6,3262.0,7.2,383.0,0.0,,,,
2021-03-08,MI,MIA,Michigan,9986857.0,Report,3363430.0,2765577,33679.0,27692.0,1253057.0,1509027.0,3493.0,0.0,1789580.0,17.9,10.0,1789143.0,22.8,2764949.0,35254.0,1040274.0,58.9,1519275.0,86058.0,999037.0,998840.0,12.7,42885.0,1678600.0,1578330.0,106500.0,0.0,380087.0,618915.0,3530.0,35.0,380079.0,618726.0,3530.0,35.0,199663.0,299316.0,2176.0,30.0,1002567,10.0,1002370.0,12.8,501185.0,28.4,,,,
2021-03-08,MN,MNA,Minnesota,5639632.0,Report,1953700.0,1725656,34642.0,30599.0,794612.0,918905.0,11992.0,147.0,1151692.0,20.4,10.3,1151096.0,26.5,1724814.0,39775.0,625486.0,68.0,878741.0,95476.0,581088.0,580826.0,13.4,45053.0,974900.0,920400.0,58400.0,0.0,231428.0,349620.0,11867.0,40.0,231416.0,349370.0,11864.0,40.0,102798.0,162989.0,7422.0,14.0,592955,10.5,592690.0,13.7,273223.0,29.7,,,,
2021-03-08,MO,MOA,Missouri,6137428.0,Report,2032445.0,1633864,33116.0,26621.0,653732.0,977771.0,2176.0,185.0,1027201.0,16.7,8.8,1026721.0,21.5,1633183.0,34261.0,558440.0,52.6,849553.0,79993.0,539209.0,539048.0,11.3,42637.0,965900.0,1016145.0,50400.0,0.0,172899.0,366287.0,2378.0,23.0,172892.0,366134.0,2378.0,22.0,93224.0,165501.0,1159.0,7.0,541587,8.8,541426.0,11.4,259891.0,24.5,,,,
2021-03-08,MP,MPA,Northern Mariana Islands,56882.0,Report,44010.0,20396,77371.0,35857.0,2332.0,18064.0,0.0,0.0,11937.0,21.0,14.8,11933.0,26.9,20391.0,45959.0,2182.0,0.0,4165.0,0.0,8446.0,8445.0,19.0,99193.0,12800.0,30810.0,400.0,0.0,610.0,7836.0,0.0,0.0,610.0,7835.0,0.0,0.0,243.0,1737.0,0.0,0.0,8446,14.8,8445.0,19.0,1980.0,0.0,,,,
2021-03-08,MS,MSA,Mississippi,2976149.0,Report,1067855.0,776272,35880.0,26083.0,417809.0,352744.0,5325.0,394.0,506410.0,17.0,9.2,506276.0,22.2,776091.0,34075.0,271229.0,55.7,428202.0,87982.0,273506.0,273461.0,12.0,46886.0,558500.0,477555.0,31800.0,0.0,143791.0,129705.0,5291.0,10.0,143786.0,129665.0,5291.0,10.0,87581.0,73659.0,1698.0,3.0,278797,9.4,278752.0,12.2,162941.0,33.5,,,,
2021-03-08,MT,MTA,Montana,1068778.0,Report,411145.0,341554,38469.0,31957.0,188309.0,152923.0,240.0,82.0,219236.0,20.5,11.5,218957.0,26.1,341176.0,40607.0,119417.0,57.8,183944.0,89104.0,122620.0,122524.0,14.6,48935.0,225000.0,173745.0,12400.0,0.0,66740.0,55856.0,246.0,24.0,66729.0,55771.0,246.0,24.0,32520.0,33237.0,105.0,12.0,122866,11.5,122770.0,14.6,65874.0,31.9,,,,
2021-03-08,NC,NCA,North Carolina,10488084.0,Report,3624905.0,2881950,34562.0,27478.0,1235322.0,1643176.0,3123.0,329.0,1838635.0,17.5,9.6,1837346.0,22.4,2880052.0,35177.0,1117894.0,63.8,1826383.0,104300.0,1004754.0,1004140.0,12.3,44274.0,1797500.0,1715805.0,111600.0,0.0,367169.0,637563.0,3090.0,22.0,367095.0,637023.0,3089.0,22.0,271863.0,399859.0,300.0,17.0,1007844,9.6,1007229.0,12.3,672039.0,38.4,,,,
2021-03-08,ND,NDA,North Dakota,762062.0,Report,299900.0,275989,39354.0,36216.0,136941.0,139018.0,30.0,0.0,172717.0,22.7,12.0,172507.0,29.6,275707.0,47381.0,88138.0,73.5,141025.0,117673.0,91420.0,91364.0,15.7,51539.0,158900.0,132600.0,8400.0,0.0,44057.0,47363.0,35.0,0.0,44055.0,47309.0,35.0,0.0,22203.0,25362.0,14.0,0.0,91455,12.0,91399.0,15.7,47579.0,39.7,,,,
2021-03-08,NE,NEA,Nebraska,1934408.0,Report,712720.0,573413,36844.0,29643.0,283135.0,281431.0,7711.0,1136.0,371498.0,19.2,10.1,371167.0,25.5,572935.0,39287.0,201482.0,64.5,292147.0,93500.0,196182.0,196031.0,13.4,48872.0,350000.0,342420.0,20300.0,0.0,93320.0,102600.0,7815.0,262.0,93309.0,102460.0,7812.0,262.0,37693.0,49882.0,642.0,191.0,203997,10.5,203843.0,14.0,88408.0,28.3,,,,
2021-03-08,NH,NHA,New Hampshire,1359711.0,Report,496675.0,385485,36528.0,28351.0,215293.0,167630.0,2535.0,27.0,282343.0,20.8,8.6,281858.0,25.5,384827.0,34843.0,161613.0,63.7,195175.0,76882.0,117490.0,117341.0,10.6,44970.0,261500.0,219375.0,15800.0,0.0,67489.0,49997.0,2626.0,4.0,67438.0,49899.0,2624.0,4.0,19703.0,21571.0,2199.0,2.0,120116,8.8,119965.0,10.9,43475.0,17.1,,,,
2021-03-08,NJ,NJA,New Jersey,8882190.0,Report,3070400.0,2571874,34568.0,28955.0,1366729.0,1197756.0,6914.0,475.0,1775631.0,20.0,10.0,1773471.0,25.5,2568975.0,36998.0,779282.0,52.8,1114348.0,75522.0,891534.0,890794.0,12.8,44219.0,1544500.0,1446900.0,79000.0,0.0,453321.0,438208.0,6802.0,5.0,453296.0,437493.0,6800.0,5.0,175628.0,191920.0,2265.0,3.0,898336,10.1,897594.0,12.9,369816.0,25.1,,,,
2021-03-08,NM,NMA,New Mexico,2096829.0,Report,901345.0,833881,42986.0,39769.0,370596.0,460584.0,1757.0,944.0,541044.0,25.8,14.4,538607.0,33.2,831168.0,51275.0,219033.0,58.0,334062.0,88468.0,301662.0,300919.0,18.6,55605.0,433300.0,442845.0,25200.0,0.0,115294.0,186148.0,1615.0,220.0,115268.0,185431.0,1614.0,220.0,51268.0,68032.0,1103.0,134.0,303277,14.5,302533.0,18.7,120537.0,31.9,,,,
2021-03-08,NV,NVA,Nevada,3080156.0,Report,1033680.0,855890,33559.0,27787.0,395411.0,459193.0,1286.0,0.0,539447.0,17.5,9.5,539272.0,22.6,855644.0,35838.0,287766.0,58.0,447444.0,90216.0,293644.0,293577.0,12.3,43295.0,516900.0,484380.0,32400.0,0.0,132950.0,160694.0,1264.0,0.0,132947.0,160630.0,1264.0,0.0,66372.0,80830.0,681.0,0.0,294908,9.6,294841.0,12.3,147883.0,29.8,,,,
2021-03-08,NY,NYA,New York State,19453561.0,Report,7010045.0,5416301,36035.0,27842.0,2745920.0,2654619.0,15194.0,568.0,3569927.0,18.4,8.9,3567373.0,23.1,5413369.0,35094.0,1633732.0,49.6,2408658.0,73075.0,1736949.0,1736535.0,11.3,45445.0,3494500.0,3344445.0,171100.0,0.0,890586.0,846271.0,15055.0,92.0,890530.0,845913.0,15055.0,92.0,371499.0,401833.0,5321.0,45.0,1752004,9.0,1751590.0,11.4,778698.0,23.6,,,,
2021-03-08,OH,OHA,Ohio,11689100.0,Report,4057505.0,3203772,34712.0,27408.0,1658832.0,1524233.0,18603.0,2104.0,2042646.0,17.5,9.7,2041708.0,22.4,3202386.0,35148.0,1232065.0,60.2,1884841.0,92109.0,1133023.0,1132578.0,12.4,44534.0,2065900.0,1860105.0,131500.0,0.0,575714.0,556691.0,18432.0,618.0,575706.0,556255.0,18432.0,617.0,268760.0,369189.0,9191.0,416.0,1151455,9.9,1151010.0,12.6,647556.0,31.6,,,,
2021-03-08,OK,OKA,Oklahoma,3956971.0,Report,1741270.0,1300639,44005.0,32870.0,619021.0,680639.0,972.0,7.0,818496.0,20.7,11.7,817595.0,27.2,1299550.0,43250.0,423459.0,66.7,720818.0,113491.0,464489.0,464352.0,15.5,57951.0,888500.0,804570.0,48200.0,0.0,216553.0,247935.0,972.0,1.0,216549.0,247802.0,972.0,1.0,152836.0,137458.0,302.0,0.0,465461,11.8,465324.0,15.5,290596.0,45.8,,,,
2021-03-08,OR,ORA,Oregon,4217737.0,Report,1420125.0,1199682,33670.0,28444.0,595357.0,601210.0,2218.0,897.0,760168.0,18.0,10.2,759275.0,22.7,1198180.0,35754.0,348420.0,45.5,474204.0,61900.0,429726.0,429136.0,12.8,42377.0,723400.0,650325.0,46400.0,0.0,199239.0,230344.0,2204.0,143.0,199215.0,229778.0,2204.0,143.0,53119.0,76737.0,1552.0,63.0,431930,10.2,431340.0,12.9,131471.0,17.2,,,,
2021-03-08,PA,PAA,Pennsylvania,12801989.0,Report,4641045.0,3335592,36253.0,26055.0,1717341.0,1617446.0,709.0,96.0,2289199.0,17.9,8.1,2287354.0,22.5,3333171.0,32783.0,1149778.0,48.0,1602432.0,66953.0,1042073.0,1041496.0,10.2,45646.0,2363500.0,2139345.0,138200.0,0.0,509381.0,532633.0,1073.0,59.0,509353.0,532085.0,1073.0,58.0,227545.0,219226.0,628.0,30.0,1043146,8.1,1042569.0,10.3,447429.0,18.7,,,,
2021-03-08,PR,PRA,Puerto Rico,3193694.0,Report,1250670.0,633344,39161.0,19831.0,267070.0,366006.0,21.0,247.0,402670.0,12.6,7.3,402518.0,15.4,633160.0,24158.0,184560.0,0.0,261175.0,0.0,231556.0,231524.0,8.8,47718.0,641400.0,582270.0,27000.0,0.0,94282.0,137267.0,23.0,7.0,94281.0,137236.0,23.0,7.0,34483.0,44334.0,8.0,0.0,231579,7.3,231547.0,8.8,78825.0,0.0,,,,
2021-03-08,RI,RIA,Rhode Island,1059361.0,Report,387365.0,326730,36566.0,30842.0,176943.0,149731.0,56.0,0.0,234708.0,22.2,8.8,234611.0,27.4,326592.0,38204.0,134039.0,71.7,162211.0,86723.0,93084.0,93041.0,10.9,45313.0,206400.0,169065.0,11900.0,0.0,50837.0,42246.0,94.0,1.0,50835.0,42205.0,94.0,1.0,13473.0,16496.0,7.0,0.0,93178,8.8,93135.0,10.9,29976.0,16.0,,,,
2021-03-08,RP,RPA,Republic of Palau,17907.0,Report,14600.0,8185,81532.0,45708.0,8184.0,1.0,0.0,0.0,5147.0,28.7,17.5,5147.0,36.9,8185.0,58602.0,1386.0,0.0,2503.0,0.0,3129.0,3129.0,22.4,104532.0,14600.0,0.0,0.0,0.0,3118.0,11.0,0.0,0.0,3118.0,11.0,0.0,0.0,1142.0,7.0,0.0,0.0,3129,17.5,3129.0,22.4,1149.0,0.0,,,,
2021-03-08,SC,SCA,South Carolina,5148714.0,Report,1642615.0,1380510,31903.0,26813.0,494999.0,883872.0,630.0,1009.0,873292.0,17.0,9.7,872547.0,21.6,1379452.0,34166.0,606810.0,64.8,940959.0,100420.0,498619.0,498319.0,12.3,40684.0,730400.0,857415.0,54800.0,0.0,139644.0,358773.0,669.0,202.0,139636.0,358481.0,669.0,202.0,105072.0,227661.0,248.0,138.0,499288,9.7,498988.0,12.4,333119.0,35.6,,,,
