Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-01-19,GA,GAA,Georgia,10617423.0,1011200.0,312336,9524.0,2942.0,278151.0,2620.0,28907.0,272.0,,,
2021-01-19,GU,GUA,Guam,165768.0,34300.0,3791,20692.0,2287.0,3785.0,2283.0,0.0,0.0,,,
2021-01-19,HI,HIA,Hawaii,1415872.0,154150.0,63954,10887.0,4517.0,52635.0,3717.0,11319.0,799.0,,,
2021-01-19,IA,IAA,Iowa,3155070.0,269000.0,144955,8526.0,4594.0,130042.0,4122.0,12629.0,400.0,,,
2021-01-19,ID,IDA,Idaho,1787065.0,160075.0,63975,8957.0,3580.0,53609.0,3000.0,10165.0,569.0,,,
2021-01-19,IH2,IH2,Indian Health Svc,0.0,292700.0,104140,0.0,0.0,90329.0,0.0,13348.0,0.0,,,
2021-01-19,IL,ILA,Illinois,12671821.0,1011225.0,525261,7980.0,4145.0,414362.0,3270.0,104533.0,825.0,,,
2021-01-19,IN,INA,Indiana,6732219.0,642425.0,334686,9543.0,4971.0,283779.0,4215.0,50862.0,756.0,,,
2021-01-19,KS,KSA,Kansas,2913314.0,263175.0,118434,9034.0,4065.0,101824.0,3495.0,15602.0,536.0,,,
2021-01-19,KY,KYA,Kentucky,4467673.0,337450.0,216039,7553.0,4836.0,201688.0,4514.0,12911.0,289.0,,,
2021-01-19,LA,LAA,Louisiana,4648794.0,370175.0,255591,7963.0,5498.0,221109.0,4756.0,33967.0,731.0,,,
2021-01-19,MA,MAA,Massachusetts,6892503.0,669325.0,318877,9711.0,4626.0,277612.0,4028.0,41053.0,596.0,,,
2021-01-19,MD,MDA,Maryland,6045680.0,565125.0,247597,9348.0,4095.0,225456.0,3729.0,21794.0,360.0,,,
2021-01-19,ME,MEA,Maine,1344212.0,136875.0,73978,10183.0,5503.0,62716.0,4666.0,10018.0,745.0,,,
2021-01-19,MH,MHA,Marshall Islands,58413.0,13600.0,1282,23282.0,2195.0,1250.0,2140.0,2.0,3.0,,,
2021-01-19,MI,MIA,Michigan,9986857.0,773750.0,483592,7748.0,4842.0,417228.0,4178.0,62780.0,629.0,,,
2021-01-19,MN,MNA,Minnesota,5639632.0,519600.0,251535,9213.0,4460.0,209118.0,3708.0,42116.0,747.0,,,
2021-01-19,MO,MOA,Missouri,6137428.0,528800.0,236254,8616.0,3849.0,189793.0,3092.0,45368.0,739.0,,,
2021-01-19,MP,MPA,Northern Mariana Islands,56882.0,18650.0,6372,32787.0,11202.0,4453.0,7828.0,1916.0,3368.0,,,
2021-01-19,MS,MSA,Mississippi,2976149.0,233550.0,113572,7847.0,3816.0,103946.0,3493.0,9545.0,321.0,,,
2021-01-19,MT,MTA,Montana,1068778.0,98500.0,55893,9216.0,5230.0,47209.0,4417.0,8671.0,811.0,,,
2021-01-19,NC,NCA,North Carolina,10488084.0,999650.0,400779,9531.0,3821.0,346533.0,3304.0,54012.0,515.0,,,
2021-01-19,ND,NDA,North Dakota,762062.0,68675.0,56608,9012.0,7428.0,47616.0,6248.0,8641.0,1134.0,,,
2021-01-19,NE,NEA,Nebraska,1934408.0,211500.0,103689,10934.0,5360.0,89054.0,4604.0,13860.0,716.0,,,
2021-01-19,NH,NHA,New Hampshire,1359711.0,127225.0,71556,9357.0,5263.0,64402.0,4736.0,7120.0,524.0,,,
2021-01-19,NJ,NJA,New Jersey,8882190.0,658800.0,400148,7417.0,4505.0,354653.0,3993.0,43879.0,494.0,,,
2021-01-19,NM,NMA,New Mexico,2096829.0,204750.0,138150,9765.0,6589.0,112450.0,5363.0,23236.0,1108.0,,,
2021-01-19,NV,NVA,Nevada,3080156.0,211750.0,102840,6875.0,3339.0,85391.0,2772.0,16665.0,541.0,,,
2021-01-19,NY,NYA,New York State,19453561.0,1884325.0,1000319,9686.0,5142.0,884908.0,4549.0,102187.0,525.0,,,
2021-01-19,OH,OHA,Ohio,11689100.0,968250.0,472084,8283.0,4039.0,444812.0,3805.0,27139.0,232.0,,,
2021-01-19,OK,OKA,Oklahoma,3956971.0,424000.0,242093,10715.0,6118.0,209687.0,5299.0,30919.0,781.0,,,
2021-01-19,OR,ORA,Oregon,4217737.0,335075.0,216928,7944.0,5143.0,192550.0,4565.0,23866.0,566.0,,,
2021-01-19,PA,PAA,Pennsylvania,12801989.0,1075350.0,544416,8400.0,4253.0,464339.0,3627.0,79526.0,621.0,,,
2021-01-19,PR,PRA,Puerto Rico,3193694.0,311325.0,129530,9748.0,4056.0,107661.0,3371.0,21368.0,669.0,,,
2021-01-19,RI,RIA,Rhode Island,1059361.0,108425.0,54081,10235.0,5105.0,44164.0,4169.0,9902.0,935.0,,,
2021-01-19,RP,RPA,Republic of Palau,17907.0,6000.0,1914,33506.0,10689.0,1913.0,10683.0,1.0,6.0,,,
2021-01-19,SC,SCA,South Carolina,5148714.0,350550.0,187175,6808.0,3635.0,155548.0,3021.0,30243.0,587.0,,,
2021-01-19,SD,SDA,South Dakota,884659.0,93675.0,61113,10589.0,6908.0,51288.0,5797.0,9777.0,1105.0,,,
2021-01-19,TN,TNA,Tennessee,6829174.0,657550.0,351813,9629.0,5152.0,302260.0,4426.0,48867.0,716.0,,,
2021-01-19,TX,TXA,Texas,28995881.0,2105600.0,1403989,7262.0,4842.0,1222952.0,4218.0,179801.0,620.0,,,
2021-01-19,UT,UTA,Utah,3205958.0,268175.0,163205,8365.0,5091.0,144056.0,4493.0,15367.0,479.0,,,
2021-01-19,VA,VAA,Virginia,8535519.0,852725.0,326894,9990.0,3830.0,290146.0,3399.0,35239.0,413.0,,,
2021-01-19,VA2,VA2,Veterans Health,0.0,994425.0,416209,0.0,0.0,372382.0,0.0,43469.0,0.0,,,
2021-01-19,VI,VIA,Virgin Islands,104680.0,11825.0,2135,11296.0,2040.0,1970.0,1882.0,165.0,158.0,,,
2021-01-19,VT,VTA,Vermont,623989.0,74000.0,40581,11859.0,6503.0,34427.0,5517.0,6114.0,980.0,,,
2021-01-19,WA,WAA,Washington,7614893.0,696175.0,321200,9142.0,4218.0,265507.0,3487.0,45237.0,594.0,,,
2021-01-19,WI,WIA,Wisconsin,5822434.0,437900.0,213498,7521.0,3667.0,188144.0,3231.0,23641.0,406.0,,,
2021-01-19,WV,WVA,West Virginia,1792147.0,205475.0,152657,11465.0,8518.0,128923.0,7194.0,23723.0,1324.0,,,
2021-01-19,WY,WYA,Wyoming,578759.0,58775.0,28057,10155.0,4848.0,24788.0,4283.0,3242.0,560.0,,,
2021-01-19,US,USA,United States,331996199.0,31161075.0,15707588,,,13595803.0,,2023124.0,,6828561.0,8874811.0,4216.0
2021-01-19,LTC,LTC,Long Term Care,,,1745441,,,,,,,,,
