Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-28,ID,IDA,Idaho,1787065.0,485195.0,392370,27150.0,21956.0,253640.0,14193.0,126208.0,7062.0,14.4,7.2,Report,396890.0,256810.0,128072.0,256801.0,128069.0,19.2,9.6,1338864.0,36239.0,392364.0,29306.0,,,
2021-02-28,IH2,IH2,Indian Health Svc,2082813.0,868080.0,553652,41678.0,26582.0,380562.0,18272.0,167073.0,8022.0,18.3,8.0,Report,553652.0,380562.0,167073.0,378582.0,166693.0,0.0,0.0,0.0,0.0,551259.0,0.0,,,
2021-02-28,IL,ILA,Illinois,12671821.0,3575135.0,2824209,28213.0,22287.0,1987775.0,15687.0,792853.0,6257.0,15.8,6.4,Report,2854157.0,2004662.0,806078.0,2003192.0,805732.0,20.3,8.2,9853946.0,36281.0,2822361.0,28642.0,,,
2021-02-28,IN,INA,Indiana,6732219.0,1848620.0,1590344,27459.0,23623.0,1005101.0,14930.0,568495.0,8444.0,14.9,8.4,Report,1590133.0,1004776.0,568523.0,1004552.0,568438.0,19.5,11.0,5164245.0,35797.0,1590034.0,30789.0,,,
2021-02-28,KS,KSA,Kansas,2913314.0,867585.0,609765,29780.0,20930.0,408501.0,14022.0,196781.0,6755.0,14.8,7.2,Report,644232.0,430237.0,209331.0,429900.0,209164.0,19.4,9.5,2213064.0,39203.0,609272.0,27531.0,,,
2021-02-28,KY,KYA,Kentucky,4467673.0,1317325.0,1020045,29486.0,22832.0,674617.0,15100.0,341409.0,7642.0,15.6,7.8,Report,1049378.0,696591.0,348731.0,696337.0,348648.0,20.1,10.1,3464802.0,38020.0,1019730.0,29431.0,,,
2021-02-28,LA,LAA,Louisiana,4648794.0,1331680.0,1056975,28646.0,22737.0,673772.0,14493.0,380420.0,8183.0,14.3,8.1,Report,1041715.0,664121.0,374818.0,663960.0,374786.0,18.6,10.5,3561164.0,37395.0,1056776.0,29675.0,,,
2021-02-28,MA,MAA,Massachusetts,6892503.0,2091730.0,1735916,30348.0,25186.0,1230781.0,17857.0,500616.0,7263.0,17.7,7.2,Report,1721336.0,1220455.0,496356.0,1219632.0,496048.0,22.0,9.0,5539703.0,37759.0,1734814.0,31316.0,,,
2021-02-28,MD,MDA,Maryland,6045680.0,1837445.0,1325977,30393.0,21933.0,853004.0,14109.0,470511.0,7783.0,14.6,8.1,Report,1374655.0,884208.0,487671.0,883873.0,487549.0,18.8,10.3,4710993.0,39003.0,1325536.0,28137.0,,,
2021-02-28,ME,MEA,Maine,1344212.0,416090.0,332999,30954.0,24773.0,224342.0,16689.0,106345.0,7911.0,16.9,8.1,Report,338734.0,227707.0,108688.0,227596.0,108634.0,20.8,9.9,1095370.0,37986.0,332839.0,30386.0,,,
2021-02-28,MH,MHA,Marshall Islands,58413.0,21000.0,11197,35951.0,19169.0,8811.0,15084.0,2329.0,3987.0,15.1,4.0,Report,11208.0,8819.0,2332.0,8810.0,2331.0,19.3,5.1,45562.0,46091.0,11189.0,24558.0,,,
2021-02-28,MI,MIA,Michigan,9986857.0,2704700.0,2318415,27083.0,23215.0,1465524.0,14675.0,830176.0,8313.0,14.9,8.4,Report,2357186.0,1491316.0,842942.0,1490960.0,842790.0,19.0,10.7,7842924.0,34486.0,2317907.0,29554.0,,,
2021-02-28,MN,MNA,Minnesota,5639632.0,1599790.0,1393985,28367.0,24718.0,934903.0,16577.0,454008.0,8050.0,16.7,8.1,Report,1402565.0,941537.0,455544.0,941021.0,455312.0,21.7,10.5,4336475.0,36891.0,1393248.0,32129.0,,,
2021-02-28,MO,MOA,Missouri,6137428.0,1694635.0,1279404,27611.0,20846.0,835208.0,13608.0,432982.0,7055.0,13.2,6.7,Report,1231254.0,807368.0,412856.0,807044.0,412747.0,16.9,8.7,4766843.0,35550.0,1278948.0,26830.0,,,
2021-02-28,MP,MPA,Northern Mariana Islands,56882.0,29650.0,18363,52125.0,32283.0,10712.0,18832.0,7641.0,13433.0,18.8,13.4,Report,18358.0,10707.0,7641.0,10703.0,7640.0,24.1,17.2,44368.0,66827.0,18358.0,41377.0,,,
2021-02-28,MS,MSA,Mississippi,2976149.0,869955.0,619251,29231.0,20807.0,411215.0,13817.0,206850.0,6950.0,13.9,7.1,Report,625963.0,413930.0,210798.0,413847.0,210769.0,18.2,9.3,2277566.0,38197.0,619141.0,27184.0,,,
2021-02-28,MT,MTA,Montana,1068778.0,341645.0,281422,31966.0,26331.0,187865.0,17578.0,92632.0,8667.0,17.7,8.7,Report,282450.0,188782.0,92720.0,188571.0,92674.0,22.4,11.0,840190.0,40663.0,281160.0,33464.0,,,
2021-02-28,NC,NCA,North Carolina,10488084.0,2985475.0,2467755,28465.0,23529.0,1593807.0,15196.0,870088.0,8296.0,15.0,8.2,Report,2437480.0,1574172.0,859255.0,1573136.0,858664.0,19.2,10.5,8187369.0,36464.0,2466128.0,30121.0,,,
2021-02-28,ND,NDA,North Dakota,762062.0,246570.0,234209,32356.0,30734.0,151276.0,19851.0,80647.0,10583.0,19.3,10.2,Report,226998.0,147054.0,77942.0,146879.0,77889.0,25.2,13.4,581891.0,42374.0,233969.0,40208.0,,,
2021-02-28,NE,NEA,Nebraska,1934408.0,603210.0,474439,31183.0,24526.0,310582.0,16056.0,161017.0,8324.0,16.0,8.2,Report,471622.0,309977.0,158802.0,309666.0,158665.0,21.2,10.9,1458334.0,41363.0,473994.0,32502.0,,,
2021-02-28,NH,NHA,New Hampshire,1359711.0,412275.0,321602,30321.0,23652.0,224897.0,16540.0,96465.0,7095.0,17.2,7.3,Report,333647.0,233437.0,99875.0,233034.0,99738.0,21.1,9.0,1104458.0,37328.0,321037.0,29067.0,,,
2021-02-28,NJ,NJA,New Jersey,8882190.0,2508320.0,2065666,28240.0,23256.0,1369258.0,15416.0,689303.0,7761.0,16.0,8.1,Report,2158103.0,1423424.0,722507.0,1421892.0,722032.0,20.5,10.4,6943612.0,36124.0,2063664.0,29720.0,,,
2021-02-28,NM,NMA,New Mexico,2096829.0,738705.0,705538,35230.0,33648.0,456360.0,21764.0,241550.0,11520.0,22.3,11.7,Report,720464.0,467493.0,245357.0,465818.0,245081.0,28.7,15.1,1620991.0,45571.0,703855.0,43421.0,,,
2021-02-28,NV,NVA,Nevada,3080156.0,867240.0,685692,28156.0,22262.0,452515.0,14691.0,227816.0,7396.0,14.5,7.3,Report,678796.0,447761.0,225648.0,447617.0,225600.0,18.7,9.4,2387517.0,36324.0,685496.0,28712.0,,,
2021-02-28,NY,NYA,New York State,19453561.0,5757205.0,4225250,29595.0,21720.0,2697721.0,13867.0,1442220.0,7414.0,13.8,7.4,Report,4200969.0,2691322.0,1430288.0,2690016.0,1429954.0,17.4,9.3,15425262.0,37323.0,4223631.0,27381.0,,,
2021-02-28,OH,OHA,Ohio,11689100.0,3301865.0,2599806,28247.0,22241.0,1691901.0,14474.0,899625.0,7696.0,14.4,7.7,Report,2591610.0,1686825.0,896436.0,1686077.0,896037.0,18.5,9.8,9111081.0,36240.0,2598663.0,28522.0,,,
2021-02-28,OK,OKA,Oklahoma,3956971.0,1399890.0,1095362,35378.0,27682.0,693310.0,17521.0,394484.0,9969.0,17.4,9.9,Report,1088886.0,688342.0,393028.0,687885.0,392930.0,22.9,13.1,3004733.0,46589.0,1094785.0,36435.0,,,
2021-02-28,OR,ORA,Oregon,4217737.0,1241415.0,994403,29433.0,23577.0,633952.0,15031.0,355818.0,8436.0,15.0,8.4,Report,990246.0,632080.0,352906.0,631270.0,352420.0,18.8,10.5,3351175.0,37044.0,993091.0,29634.0,,,
2021-02-28,PA,PAA,Pennsylvania,12801989.0,3915545.0,2751844,30585.0,21495.0,1912757.0,14941.0,830262.0,6485.0,14.9,6.5,Report,2754561.0,1911844.0,833444.0,1910500.0,832966.0,18.8,8.2,10167376.0,38511.0,2750020.0,27047.0,,,
2021-02-28,PR,PRA,Puerto Rico,3193694.0,1036820.0,549615,32465.0,17209.0,353292.0,11062.0,194732.0,6097.0,11.1,6.1,Report,551407.0,355184.0,194630.0,355052.0,194604.0,13.5,7.4,2620963.0,39559.0,549457.0,20964.0,,,
2021-02-28,RI,RIA,Rhode Island,1059361.0,308415.0,256755,29113.0,24237.0,181943.0,17175.0,74687.0,7050.0,17.3,7.0,Report,257398.0,183254.0,73919.0,183173.0,73883.0,21.4,8.6,854866.0,36078.0,256636.0,30021.0,,,
2021-02-28,RP,RPA,Republic of Palau,17907.0,9200.0,8185,51377.0,45708.0,5085.0,28397.0,3099.0,17306.0,28.7,17.5,Report,8269.0,5143.0,3125.0,5143.0,3125.0,36.8,22.4,13967.0,65870.0,8185.0,58602.0,,,
2021-02-28,SC,SCA,South Carolina,5148714.0,1339205.0,1086550,26010.0,21103.0,726156.0,14104.0,337710.0,6559.0,14.3,6.7,Report,1105835.0,737658.0,345618.0,736963.0,345357.0,18.3,8.6,4037531.0,33169.0,1085583.0,26887.0,,,
2021-02-28,SD,SDA,South Dakota,884659.0,329300.0,278285,37223.0,31457.0,183794.0,20776.0,94266.0,10656.0,20.8,10.6,Report,278217.0,184028.0,93922.0,183771.0,93847.0,27.5,14.1,667558.0,49329.0,277947.0,41636.0,,,
2021-02-28,TN,TNA,Tennessee,6829174.0,1965740.0,1359382,28784.0,19906.0,888096.0,13004.0,465021.0,6809.0,12.9,6.7,Report,1343542.0,878954.0,458159.0,878778.0,458110.0,16.5,8.6,5319123.0,36956.0,1359170.0,25553.0,,,
2021-02-28,TX,TXA,Texas,28995881.0,7615175.0,5566612,26263.0,19198.0,3674676.0,12673.0,1884890.0,6501.0,12.2,6.2,Report,5342250.0,3533100.0,1804118.0,3521373.0,1798130.0,16.3,8.3,21596071.0,35262.0,5548777.0,25693.0,,,
2021-02-28,UT,UTA,Utah,3205958.0,820950.0,688505,25607.0,21476.0,391955.0,12226.0,177561.0,5538.0,12.2,5.5,Report,687737.0,391851.0,177863.0,391467.0,177756.0,17.2,7.8,2274774.0,36089.0,687934.0,30242.0,,,
2021-02-28,VA,VAA,Virginia,8535519.0,2536495.0,2086194,29717.0,24441.0,1336428.0,15657.0,717061.0,8401.0,15.8,8.4,Report,2102240.0,1349077.0,721028.0,1348001.0,720735.0,20.2,10.8,6674671.0,38002.0,2084773.0,31234.0,,,
2021-02-28,VA2,VA2,Veterans Health,0.0,2597405.0,2303674,0.0,0.0,1497145.0,0.0,805178.0,0.0,0.0,0.0,Report,2303674.0,1497145.0,805178.0,1497131.0,805173.0,0.0,0.0,0.0,0.0,2303655.0,0.0,,,
2021-02-28,VI,VIA,Virgin Islands,104680.0,36080.0,19369,34467.0,18503.0,12922.0,12344.0,6434.0,6146.0,12.1,6.1,Report,19033.0,12681.0,6338.0,12671.0,6335.0,15.5,7.8,81650.0,44189.0,19357.0,23707.0,,,
2021-02-28,VT,VTA,Vermont,623989.0,206910.0,162558,33159.0,26051.0,107089.0,17162.0,55224.0,8850.0,16.8,8.7,Report,159000.0,104583.0,54139.0,104494.0,54100.0,20.5,10.6,509984.0,40572.0,162435.0,31851.0,,,
2021-02-28,WA,WAA,Washington,7614893.0,2245010.0,1729208,29482.0,22708.0,1130786.0,14850.0,580143.0,7619.0,14.9,7.6,Report,1735573.0,1134837.0,582467.0,1134181.0,582190.0,19.1,9.8,5951832.0,37720.0,1728272.0,29038.0,,,
2021-02-28,WI,WIA,Wisconsin,5822434.0,1588665.0,1470570,27285.0,25257.0,956474.0,16427.0,498381.0,8560.0,16.5,8.6,Report,1474559.0,958333.0,500342.0,957911.0,500147.0,21.0,11.0,4555837.0,34871.0,1469958.0,32265.0,,,
2021-02-28,WV,WVA,West Virginia,1792147.0,605255.0,532295,33773.0,29702.0,322459.0,17993.0,209759.0,11704.0,17.7,11.4,Report,522412.0,317008.0,205102.0,316727.0,204956.0,22.1,14.3,1432580.0,42249.0,531837.0,37124.0,,,
2021-02-28,WY,WYA,Wyoming,578759.0,195855.0,156397,33841.0,27023.0,100902.0,17434.0,54962.0,9497.0,17.3,9.4,Report,154787.0,99849.0,54368.0,99809.0,54356.0,22.4,12.2,445025.0,44010.0,156344.0,35132.0,,,
2021-02-28,US,USA,United States,331996199.0,96402490.0,75236003,,,49772180.0,,24779920.0,,15.0,7.5,Report,75236003.0,49772180.0,24779920.0,49728890.0,24764251.0,19.5,9.7,255200373.0,37775.0,75176640.0,29458.0,36694414.0,38426567.0,115022.0
2021-02-28,LTC,LTC,Long Term Care,,,7112537,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
