Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-01-15,IN,INA,Indiana,6732219.0,642425.0,260310,9543.0,3867.0,222599.0,3306.0,37683.0,560.0,,,
2021-01-15,KS,KSA,Kansas,2913314.0,263175.0,97779,9034.0,3356.0,83293.0,2859.0,13496.0,463.0,,,
2021-01-15,KY,KYA,Kentucky,4467673.0,337450.0,174748,7553.0,3911.0,162733.0,3642.0,10672.0,239.0,,,
2021-01-15,LA,LAA,Louisiana,4648794.0,370175.0,197967,7963.0,4258.0,167193.0,3596.0,30416.0,654.0,,,
2021-01-15,MA,MAA,Massachusetts,6892503.0,669325.0,257175,9711.0,3731.0,222109.0,3222.0,34885.0,506.0,,,
2021-01-15,MD,MDA,Maryland,6045680.0,565125.0,194705,9348.0,3221.0,178831.0,2958.0,15830.0,262.0,,,
2021-01-15,ME,MEA,Maine,1344212.0,136875.0,61129,10183.0,4548.0,51631.0,3841.0,8274.0,616.0,,,
2021-01-15,MH,MHA,Marshall Islands,58413.0,13600.0,658,23282.0,1126.0,632.0,1082.0,2.0,3.0,,,
2021-01-15,MI,MIA,Michigan,9986857.0,773750.0,364182,7748.0,3647.0,312415.0,3128.0,48536.0,486.0,,,
2021-01-15,MN,MNA,Minnesota,5639632.0,519600.0,198253,9213.0,3515.0,170273.0,3019.0,27799.0,493.0,,,
2021-01-15,MO,MOA,Missouri,6137428.0,528800.0,190447,8616.0,3103.0,153664.0,2504.0,36525.0,595.0,,,
2021-01-15,MP,MPA,Northern Mariana Islands,56882.0,18650.0,4909,32787.0,8630.0,3760.0,6610.0,1146.0,2015.0,,,
2021-01-15,MS,MSA,Mississippi,2976149.0,233550.0,84328,7847.0,2833.0,75885.0,2550.0,8396.0,282.0,,,
2021-01-15,MT,MTA,Montana,1068778.0,98500.0,49364,9216.0,4619.0,41160.0,3851.0,8193.0,767.0,,,
2021-01-15,NC,NCA,North Carolina,10488084.0,999650.0,302824,9531.0,2887.0,259859.0,2478.0,42790.0,408.0,,,
2021-01-15,ND,NDA,North Dakota,762062.0,68675.0,46410,9012.0,6090.0,38506.0,5053.0,7555.0,991.0,,,
2021-01-15,NE,NEA,Nebraska,1934408.0,211500.0,91195,10934.0,4714.0,77734.0,4018.0,13050.0,675.0,,,
2021-01-15,NH,NHA,New Hampshire,1359711.0,127225.0,62517,9357.0,4598.0,56797.0,4177.0,5700.0,419.0,,,
2021-01-15,NJ,NJA,New Jersey,8882190.0,658800.0,317070,7417.0,3570.0,278956.0,3141.0,36741.0,414.0,,,
2021-01-15,NM,NMA,New Mexico,2096829.0,204750.0,99305,9765.0,4736.0,80172.0,3823.0,18711.0,892.0,,,
2021-01-15,NV,NVA,Nevada,3080156.0,211750.0,83674,6875.0,2717.0,67679.0,2197.0,15308.0,497.0,,,
2021-01-15,NY,NYA,New York State,19453561.0,1884325.0,757466,9686.0,3894.0,671311.0,3451.0,73523.0,378.0,,,
2021-01-15,OH,OHA,Ohio,11689100.0,968250.0,375428,8283.0,3212.0,361818.0,3095.0,13552.0,116.0,,,
2021-01-15,OK,OKA,Oklahoma,3956971.0,424000.0,203410,10715.0,5141.0,173162.0,4376.0,28917.0,731.0,,,
2021-01-15,OR,ORA,Oregon,4217737.0,335075.0,146153,7944.0,3465.0,133091.0,3156.0,12795.0,303.0,,,
2021-01-15,PA,PAA,Pennsylvania,12801989.0,1075350.0,448151,8400.0,3501.0,380727.0,2974.0,66941.0,523.0,,,
2021-01-15,PR,PRA,Puerto Rico,3193694.0,311325.0,104137,9748.0,3261.0,87512.0,2740.0,16360.0,512.0,,,
2021-01-15,RI,RIA,Rhode Island,1059361.0,108425.0,47548,10235.0,4488.0,39381.0,3717.0,8156.0,770.0,,,
2021-01-15,RP,RPA,Republic of Palau,17907.0,6000.0,1119,33506.0,6249.0,1118.0,6243.0,1.0,6.0,,,
2021-01-15,SC,SCA,South Carolina,5148714.0,350550.0,121836,6808.0,2366.0,101722.0,1976.0,19477.0,378.0,,,
2021-01-15,SD,SDA,South Dakota,884659.0,93675.0,57103,10589.0,6455.0,47389.0,5357.0,9666.0,1093.0,,,
2021-01-15,TN,TNA,Tennessee,6829174.0,657550.0,303338,9629.0,4442.0,264912.0,3879.0,37800.0,554.0,,,
2021-01-15,TX,TXA,Texas,28995881.0,2105600.0,1160242,7262.0,4001.0,1003412.0,3461.0,155660.0,537.0,,,
2021-01-15,UT,UTA,Utah,3205958.0,268175.0,128210,8365.0,3999.0,114504.0,3572.0,10534.0,329.0,,,
2021-01-15,VA,VAA,Virginia,8535519.0,852725.0,244234,9990.0,2861.0,214732.0,2516.0,28164.0,330.0,,,
2021-01-15,VA2,VA2,Veterans Health,0.0,994425.0,317771,0.0,0.0,280461.0,0.0,36983.0,0.0,,,
2021-01-15,VI,VIA,Virgin Islands,104680.0,11825.0,1631,11296.0,1558.0,1474.0,1408.0,157.0,150.0,,,
2021-01-15,VT,VTA,Vermont,623989.0,74000.0,32470,11859.0,5204.0,28355.0,4544.0,4100.0,657.0,,,
2021-01-15,WA,WAA,Washington,7614893.0,696175.0,242606,9142.0,3186.0,200682.0,2635.0,31581.0,415.0,,,
2021-01-15,WI,WIA,Wisconsin,5822434.0,437900.0,169803,7521.0,2916.0,151387.0,2600.0,17108.0,294.0,,,
2021-01-15,WV,WVA,West Virginia,1792147.0,205475.0,134207,11465.0,7489.0,113034.0,6307.0,21162.0,1181.0,,,
2021-01-15,WY,WYA,Wyoming,578759.0,58775.0,22745,10155.0,3930.0,19931.0,3444.0,2803.0,484.0,,,
2021-01-15,US,USA,United States,331996199.0,31161075.0,12279180,,,10595866.0,,1610524.0,,5122662.0,7153268.0,3250.0
2021-01-15,LTC,LTC,Long Term Care,,,1384963,,,,,,,,,
