Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-18,KS,KSA,Kansas,2913314.0,581975.0,417825,19976.0,14342.0,302165.0,10372.0,112651.0,3867.0,11.0,4.2,,,
2021-02-18,KY,KYA,Kentucky,4467673.0,950600.0,726168,21277.0,16254.0,517316.0,11579.0,205575.0,4601.0,12.0,4.7,,,
2021-02-18,LA,LAA,Louisiana,4648794.0,928425.0,795511,19971.0,17112.0,533933.0,11485.0,259851.0,5590.0,11.3,5.5,,,
2021-02-18,MA,MAA,Massachusetts,6892503.0,1526150.0,1214821,22142.0,17625.0,912258.0,13236.0,299871.0,4351.0,13.1,4.3,,,
2021-02-18,MD,MDA,Maryland,6045680.0,1249925.0,930567,20675.0,15392.0,664228.0,10987.0,265183.0,4386.0,11.3,4.6,,,
2021-02-18,ME,MEA,Maine,1344212.0,321850.0,242445,23943.0,18036.0,174543.0,12985.0,65928.0,4905.0,13.2,5.0,,,
2021-02-18,MH,MHA,Marshall Islands,58413.0,21000.0,6760,35951.0,11573.0,5858.0,10029.0,856.0,1465.0,10.0,1.5,,,
2021-02-18,MI,MIA,Michigan,9986857.0,2174800.0,1718790,21777.0,17211.0,1155117.0,11566.0,545553.0,5463.0,11.8,5.6,,,
2021-02-18,MN,MNA,Minnesota,5639632.0,1200250.0,957275,21282.0,16974.0,696510.0,12350.0,257283.0,4562.0,12.4,4.6,,,
2021-02-18,MO,MOA,Missouri,6137428.0,1144775.0,915475,18652.0,14916.0,646707.0,10537.0,259295.0,4225.0,10.2,4.0,,,
2021-02-18,MP,MPA,Northern Mariana Islands,56882.0,29650.0,15112,52125.0,26567.0,9187.0,16151.0,5915.0,10399.0,16.1,10.4,,,
2021-02-18,MS,MSA,Mississippi,2976149.0,616050.0,438364,20700.0,14729.0,318006.0,10685.0,119684.0,4021.0,10.8,4.1,,,
2021-02-18,MT,MTA,Montana,1068778.0,208225.0,190070,19483.0,17784.0,136359.0,12758.0,53250.0,4982.0,12.8,5.0,,,
2021-02-18,NC,NCA,North Carolina,10488084.0,2119250.0,1782267,20206.0,16993.0,1238992.0,11813.0,540933.0,5158.0,11.6,5.1,,,
2021-02-18,ND,NDA,North Dakota,762062.0,163150.0,156751,21409.0,20569.0,104196.0,13673.0,50438.0,6619.0,13.6,6.5,,,
2021-02-18,NE,NEA,Nebraska,1934408.0,427000.0,305057,22074.0,15770.0,206790.0,10690.0,96439.0,4985.0,10.7,5.0,,,
2021-02-18,NH,NHA,New Hampshire,1359711.0,321625.0,226863,23654.0,16685.0,157078.0,11552.0,69617.0,5120.0,11.9,5.2,,,
2021-02-18,NJ,NJA,New Jersey,8882190.0,1790200.0,1542174,20155.0,17363.0,1103016.0,12418.0,433066.0,4876.0,12.9,5.2,,,
2021-02-18,NM,NMA,New Mexico,2096829.0,454450.0,456034,21673.0,21749.0,306504.0,14618.0,144049.0,6870.0,15.0,6.9,,,
2021-02-18,NV,NVA,Nevada,3080156.0,593275.0,466981,19261.0,15161.0,346585.0,11252.0,117870.0,3827.0,11.2,3.8,,,
2021-02-18,NY,NYA,New York State,19453561.0,4022525.0,3253874,20678.0,16726.0,2176004.0,11186.0,993790.0,5109.0,11.1,5.0,,,
2021-02-18,OH,OHA,Ohio,11689100.0,2402050.0,1861434,20549.0,15925.0,1343458.0,11493.0,514513.0,4402.0,11.5,4.4,,,
2021-02-18,OK,OKA,Oklahoma,3956971.0,816650.0,700440,20638.0,17701.0,487252.0,12314.0,209203.0,5287.0,12.3,5.3,,,
2021-02-18,OR,ORA,Oregon,4217737.0,878600.0,708570,20831.0,16800.0,496092.0,11762.0,209930.0,4977.0,11.7,4.9,,,
2021-02-18,PA,PAA,Pennsylvania,12801989.0,2731050.0,2002786,21333.0,15644.0,1478146.0,11546.0,518285.0,4048.0,11.6,4.1,,,
2021-02-18,PR,PRA,Puerto Rico,3193694.0,733200.0,408058,22958.0,12777.0,284163.0,8898.0,122443.0,3834.0,8.9,3.8,,,
2021-02-18,RI,RIA,Rhode Island,1059361.0,234500.0,159931,22136.0,15097.0,108152.0,10209.0,51711.0,4881.0,10.4,4.8,,,
2021-02-18,RP,RPA,Republic of Palau,17907.0,9200.0,5314,51377.0,29676.0,3347.0,18691.0,1967.0,10985.0,0.0,0.0,,,
2021-02-18,SC,SCA,South Carolina,5148714.0,939350.0,778113,18244.0,15113.0,562999.0,10935.0,201703.0,3918.0,11.1,4.0,,,
2021-02-18,SD,SDA,South Dakota,884659.0,197050.0,171175,22274.0,19349.0,116461.0,13165.0,54611.0,6173.0,13.4,6.2,,,
2021-02-18,TN,TNA,Tennessee,6829174.0,1410500.0,1014351,20654.0,14853.0,691486.0,10125.0,318673.0,4666.0,10.1,4.6,,,
2021-02-18,TX,TXA,Texas,28995881.0,5258675.0,4333726,18136.0,14946.0,3071010.0,10591.0,1259237.0,4343.0,0.0,0.0,,,
2021-02-18,UT,UTA,Utah,3205958.0,618325.0,551742,19287.0,17210.0,322861.0,10071.0,126080.0,3933.0,10.1,3.9,,,
2021-02-18,VA,VAA,Virginia,8535519.0,1714800.0,1503786,20090.0,17618.0,1076555.0,12613.0,396059.0,4640.0,12.6,4.7,,,
2021-02-18,VA2,VA2,Veterans Health,0.0,2111750.0,1773677,0.0,0.0,1251428.0,0.0,521010.0,0.0,0.0,0.0,,,
2021-02-18,VI,VIA,Virgin Islands,104680.0,26425.0,13648,25244.0,13038.0,9473.0,9049.0,4175.0,3988.0,8.9,3.9,,,
2021-02-18,VT,VTA,Vermont,623989.0,151350.0,118184,24255.0,18940.0,79606.0,12758.0,38381.0,6151.0,12.7,6.1,,,
2021-02-18,WA,WAA,Washington,7614893.0,1500325.0,1255764,19703.0,16491.0,914138.0,12005.0,327192.0,4297.0,12.1,4.3,,,
2021-02-18,WI,WIA,Wisconsin,5822434.0,1243125.0,1040145,21351.0,17864.0,762117.0,13089.0,266163.0,4571.0,13.1,4.6,,,
2021-02-18,WV,WVA,West Virginia,1792147.0,441500.0,403532,24635.0,22517.0,254778.0,14216.0,148742.0,8300.0,14.2,8.1,,,
2021-02-18,WY,WYA,Wyoming,578759.0,127075.0,105426,21956.0,18216.0,74983.0,12956.0,30110.0,5203.0,13.0,5.2,,,
2021-02-18,US,USA,United States,331996199.0,73377450.0,57737767,,,41021049.0,,16162358.0,,10.8,4.2,28043413.0,29585627.0,108727.0
2021-02-18,LTC,LTC,Long Term Care,,,6181996,,,,,,,0.0,0.0,,,
