Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-19,FM,FMA,Federated States of Micronesia,103643.0,30000.0,11590,28946.0,11183.0,9468.0,9135.0,2070.0,1997.0,9.2,2.0,,,
2021-02-19,GA,GAA,Georgia,10617423.0,2286360.0,1720789,21534.0,16207.0,1158554.0,10912.0,527556.0,4969.0,10.7,4.9,,,
2021-02-19,GU,GUA,Guam,165768.0,51300.0,46897,30947.0,28291.0,31432.0,18961.0,15150.0,9139.0,19.0,9.1,,,
2021-02-19,HI,HIA,Hawaii,1415872.0,397750.0,301369,28092.0,21285.0,210213.0,14847.0,90892.0,6420.0,15.0,6.5,,,
2021-02-19,IA,IAA,Iowa,3155070.0,669900.0,552706,21232.0,17518.0,411926.0,13056.0,134995.0,4279.0,13.2,4.3,,,
2021-02-19,ID,IDA,Idaho,1787065.0,357200.0,304647,19988.0,17047.0,211625.0,11842.0,81497.0,4560.0,12.0,4.6,,,
2021-02-19,IH2,IH2,Indian Health Svc,2082813.0,704825.0,407039,33840.0,19543.0,292789.0,14057.0,108364.0,5203.0,0.0,0.0,,,
2021-02-19,IL,ILA,Illinois,12671821.0,2883925.0,2174539,22759.0,17160.0,1647720.0,13003.0,492551.0,3887.0,13.1,4.0,,,
2021-02-19,IN,INA,Indiana,6732219.0,1487400.0,1194094,22094.0,17737.0,841694.0,12502.0,350440.0,5205.0,12.5,5.2,,,
2021-02-19,KS,KSA,Kansas,2913314.0,624975.0,466718,21452.0,16020.0,334112.0,11468.0,128614.0,4415.0,12.1,4.8,,,
2021-02-19,KY,KYA,Kentucky,4467673.0,998250.0,779109,22344.0,17439.0,547573.0,12256.0,228157.0,5107.0,12.7,5.2,,,
2021-02-19,LA,LAA,Louisiana,4648794.0,987625.0,859565,21245.0,18490.0,572666.0,12319.0,285057.0,6132.0,12.1,6.0,,,
2021-02-19,MA,MAA,Massachusetts,6892503.0,1580500.0,1316402,22931.0,19099.0,987512.0,14327.0,326108.0,4731.0,14.2,4.7,,,
2021-02-19,MD,MDA,Maryland,6045680.0,1435375.0,1011323,23742.0,16728.0,709862.0,11742.0,300029.0,4963.0,12.2,5.2,,,
2021-02-19,ME,MEA,Maine,1344212.0,335375.0,268162,24950.0,19949.0,190220.0,14151.0,75845.0,5642.0,14.4,5.8,,,
2021-02-19,MH,MHA,Marshall Islands,58413.0,21000.0,7417,35951.0,12698.0,6203.0,10619.0,1161.0,1988.0,10.6,2.0,,,
2021-02-19,MI,MIA,Michigan,9986857.0,2270370.0,1833886,22734.0,18363.0,1223696.0,12253.0,591771.0,5925.0,12.5,6.0,,,
2021-02-19,MN,MNA,Minnesota,5639632.0,1269275.0,1051784,22506.0,18650.0,754315.0,13375.0,293643.0,5207.0,13.5,5.2,,,
2021-02-19,MO,MOA,Missouri,6137428.0,1222875.0,1014248,19925.0,16526.0,708969.0,11552.0,295456.0,4814.0,11.1,4.5,,,
2021-02-19,MP,MPA,Northern Mariana Islands,56882.0,29650.0,15525,52125.0,27293.0,9310.0,16367.0,6205.0,10909.0,16.4,10.9,,,
2021-02-19,MS,MSA,Mississippi,2976149.0,647825.0,474304,21767.0,15937.0,341669.0,11480.0,131916.0,4432.0,11.6,4.6,,,
2021-02-19,MT,MTA,Montana,1068778.0,250795.0,221225,23466.0,20699.0,157930.0,14777.0,62657.0,5862.0,14.8,5.9,,,
2021-02-19,NC,NCA,North Carolina,10488084.0,2293000.0,1959215,21863.0,18680.0,1339762.0,12774.0,616620.0,5879.0,12.6,5.8,,,
2021-02-19,ND,NDA,North Dakota,762062.0,192100.0,182325,25208.0,23925.0,122026.0,16013.0,58099.0,7624.0,15.6,7.4,,,
2021-02-19,NE,NEA,Nebraska,1934408.0,472325.0,347754,24417.0,17977.0,235260.0,12162.0,110603.0,5718.0,12.1,5.6,,,
2021-02-19,NH,NHA,New Hampshire,1359711.0,328525.0,241386,24161.0,17753.0,166491.0,12245.0,74721.0,5495.0,12.7,5.6,,,
2021-02-19,NJ,NJA,New Jersey,8882190.0,1809900.0,1604448,20377.0,18064.0,1139254.0,12826.0,458928.0,5167.0,13.4,5.5,,,
2021-02-19,NM,NMA,New Mexico,2096829.0,599575.0,562580,28594.0,26830.0,379606.0,18104.0,177122.0,8447.0,18.5,8.5,,,
2021-02-19,NV,NVA,Nevada,3080156.0,645250.0,522332,20949.0,16958.0,380921.0,12367.0,138633.0,4501.0,12.2,4.5,,,
2021-02-19,NY,NYA,New York State,19453561.0,4165325.0,3447521,21412.0,17722.0,2296133.0,11803.0,1066991.0,5485.0,11.8,5.4,,,
2021-02-19,OH,OHA,Ohio,11689100.0,2504150.0,1999736,21423.0,17108.0,1432292.0,12253.0,563650.0,4822.0,12.2,4.8,,,
2021-02-19,OK,OKA,Oklahoma,3956971.0,1061775.0,813518,26833.0,20559.0,565691.0,14296.0,240890.0,6088.0,14.2,6.1,,,
2021-02-19,OR,ORA,Oregon,4217737.0,922300.0,767637,21867.0,18200.0,529837.0,12562.0,234021.0,5548.0,12.5,5.5,,,
2021-02-19,PA,PAA,Pennsylvania,12801989.0,2989725.0,2184973,23354.0,17067.0,1601176.0,12507.0,577183.0,4509.0,12.5,4.5,,,
2021-02-19,PR,PRA,Puerto Rico,3193694.0,764700.0,448755,23944.0,14051.0,308150.0,9649.0,139129.0,4356.0,9.7,4.4,,,
2021-02-19,RI,RIA,Rhode Island,1059361.0,246175.0,181725,23238.0,17154.0,124576.0,11760.0,57064.0,5387.0,11.9,5.3,,,
2021-02-19,RP,RPA,Republic of Palau,17907.0,9200.0,5727,51377.0,31982.0,3347.0,18691.0,2380.0,13291.0,19.0,13.4,,,
2021-02-19,SC,SCA,South Carolina,5148714.0,1064775.0,848054,20680.0,16471.0,610292.0,11853.0,222887.0,4329.0,12.1,4.5,,,
2021-02-19,SD,SDA,South Dakota,884659.0,262800.0,218198,29706.0,24665.0,148976.0,16840.0,69083.0,7809.0,16.8,7.8,,,
2021-02-19,TN,TNA,Tennessee,6829174.0,1466450.0,1083579,21473.0,15867.0,740230.0,10839.0,339016.0,4964.0,10.7,4.9,,,
2021-02-19,TX,TXA,Texas,28995881.0,5520100.0,4542622,19038.0,15666.0,3205884.0,11056.0,1331268.0,4591.0,11.1,4.6,,,
2021-02-19,UT,UTA,Utah,3205958.0,657150.0,584648,20498.0,18236.0,343017.0,10699.0,136006.0,4242.0,10.7,4.2,,,
2021-02-19,VA,VAA,Virginia,8535519.0,1942700.0,1645485,22760.0,19278.0,1154362.0,13524.0,459751.0,5386.0,13.6,5.4,,,
2021-02-19,VA2,VA2,Veterans Health,0.0,2125400.0,1815046,0.0,0.0,1268720.0,0.0,545078.0,0.0,0.0,0.0,,,
2021-02-19,VI,VIA,Virgin Islands,104680.0,26425.0,14851,25244.0,14187.0,10399.0,9934.0,4452.0,4253.0,9.7,4.2,,,
2021-02-19,VT,VTA,Vermont,623989.0,159650.0,127619,25585.0,20452.0,86590.0,13877.0,40829.0,6543.0,13.6,6.4,,,
2021-02-19,WA,WAA,Washington,7614893.0,1601125.0,1362197,21026.0,17889.0,982469.0,12902.0,364470.0,4786.0,12.9,4.8,,,
2021-02-19,WI,WIA,Wisconsin,5822434.0,1300325.0,1137395,22333.0,19535.0,818760.0,14062.0,306537.0,5265.0,14.1,5.3,,,
2021-02-19,WV,WVA,West Virginia,1792147.0,481225.0,440614,26852.0,24586.0,279255.0,15582.0,161329.0,9002.0,15.3,8.8,,,
2021-02-19,WY,WYA,Wyoming,578759.0,150005.0,124310,25918.0,21479.0,87289.0,15082.0,36651.0,6333.0,14.9,6.2,,,
2021-02-19,US,USA,United States,331996199.0,78152495.0,59585043,,,41977401.0,,17039118.0,,12.6,5.1,29044336.0,30431247.0,109460.0
2021-02-19,LTC,LTC,Long Term Care,,,6289188,,,,,,,0.0,0.0,,,
