Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-03-01,MA,MAA,Massachusetts,6892503.0,2091730.0,1803528,30348.0,26167.0,1271120.0,18442.0,527811.0,7658.0,18.3,7.6,Report,1788262.0,1260542.0,523119.0,1259646.0,522792.0,22.7,9.4,5539703.0,37759.0,1802308.0,32534.0,,,
2021-03-01,MD,MDA,Maryland,6045680.0,1837445.0,1364145,30393.0,22564.0,875682.0,14484.0,485911.0,8037.0,15.0,8.3,Report,1413319.0,906877.0,503576.0,906517.0,503448.0,19.2,10.7,4710993.0,39003.0,1363674.0,28947.0,,,
2021-03-01,ME,MEA,Maine,1344212.0,416090.0,334009,30954.0,24848.0,225253.0,16757.0,106444.0,7919.0,17.0,8.1,Report,339864.0,228686.0,108839.0,228575.0,108785.0,20.9,9.9,1095370.0,37986.0,333849.0,30478.0,,,
2021-03-01,MH,MHA,Marshall Islands,58413.0,21000.0,11197,35951.0,19169.0,8811.0,15084.0,2329.0,3987.0,15.1,4.0,Report,11208.0,8819.0,2332.0,8810.0,2331.0,19.3,5.1,45562.0,46091.0,11189.0,24558.0,,,
2021-03-01,MI,MIA,Michigan,9986857.0,2704700.0,2357259,27083.0,23604.0,1487953.0,14899.0,846505.0,8476.0,15.2,8.6,Report,2396728.0,1514180.0,859526.0,1513819.0,859372.0,19.3,11.0,7842924.0,34486.0,2356744.0,30049.0,,,
2021-03-01,MN,MNA,Minnesota,5639632.0,1599790.0,1429631,28367.0,25350.0,956172.0,16955.0,468222.0,8302.0,17.1,8.3,Report,1438860.0,963223.0,469986.0,962703.0,469753.0,22.2,10.8,4336475.0,36891.0,1428889.0,32950.0,,,
2021-03-01,MO,MOA,Missouri,6137428.0,1694635.0,1375027,27611.0,22404.0,894338.0,14572.0,464382.0,7566.0,14.1,7.2,Report,1324709.0,865315.0,443345.0,864950.0,443228.0,18.1,9.3,4766843.0,35550.0,1374510.0,28835.0,,,
2021-03-01,MP,MPA,Northern Mariana Islands,56882.0,29650.0,18583,52125.0,32669.0,10931.0,19217.0,7642.0,13435.0,19.2,13.4,Report,18578.0,10926.0,7642.0,10922.0,7641.0,24.6,17.2,44368.0,66827.0,18578.0,41873.0,,,
2021-03-01,MS,MSA,Mississippi,2976149.0,869955.0,637116,29231.0,21407.0,419824.0,14106.0,216072.0,7260.0,14.2,7.4,Report,643620.0,422306.0,220044.0,422220.0,220011.0,18.5,9.7,2277566.0,38197.0,636998.0,27968.0,,,
2021-03-01,MT,MTA,Montana,1068778.0,341645.0,284679,31966.0,26636.0,190126.0,17789.0,93625.0,8760.0,17.9,8.8,Report,285793.0,191091.0,93750.0,190876.0,93702.0,22.7,11.2,840190.0,40663.0,284412.0,33851.0,,,
2021-03-01,NC,NCA,North Carolina,10488084.0,2985475.0,2525579,28465.0,24080.0,1634790.0,15587.0,886852.0,8456.0,15.4,8.3,Report,2494510.0,1615012.0,875367.0,1613956.0,874775.0,19.7,10.7,8187369.0,36464.0,2523931.0,30827.0,,,
2021-03-01,ND,NDA,North Dakota,762062.0,246570.0,238585,32356.0,31308.0,154013.0,20210.0,82284.0,10798.0,19.6,10.4,Report,230945.0,149458.0,79483.0,149282.0,79430.0,25.7,13.7,581891.0,42374.0,238344.0,40960.0,,,
2021-03-01,NE,NEA,Nebraska,1934408.0,603210.0,476315,31183.0,24623.0,311629.0,16110.0,161830.0,8366.0,16.1,8.3,Report,473729.0,311102.0,159766.0,310791.0,159629.0,21.3,10.9,1458334.0,41363.0,475870.0,32631.0,,,
2021-03-01,NH,NHA,New Hampshire,1359711.0,412275.0,324806,30321.0,23888.0,227837.0,16756.0,96729.0,7114.0,17.4,7.4,Report,337105.0,236501.0,100268.0,236096.0,100131.0,21.4,9.1,1104458.0,37328.0,324240.0,29357.0,,,
2021-03-01,NJ,NJA,New Jersey,8882190.0,2508320.0,2096498,28240.0,23603.0,1392863.0,15682.0,696473.0,7841.0,16.3,8.2,Report,2191409.0,1448799.0,730381.0,1447222.0,729900.0,20.8,10.5,6943612.0,36124.0,2094448.0,30164.0,,,
2021-03-01,NM,NMA,New Mexico,2096829.0,738705.0,711612,35230.0,33938.0,458941.0,21887.0,244734.0,11672.0,22.4,11.9,Report,726722.0,470185.0,248615.0,468465.0,248331.0,28.9,15.3,1620991.0,45571.0,709884.0,43793.0,,,
2021-03-01,NV,NVA,Nevada,3080156.0,867240.0,715121,28156.0,23217.0,463388.0,15044.0,240683.0,7814.0,14.9,7.7,Report,707912.0,458492.0,238432.0,458346.0,238382.0,19.2,10.0,2387517.0,36324.0,714917.0,29944.0,,,
2021-03-01,NY,NYA,New York State,19453561.0,5757205.0,4355544,29595.0,22389.0,2784587.0,14314.0,1485601.0,7637.0,14.3,7.6,Report,4330929.0,2777745.0,1473773.0,2776336.0,1473429.0,18.0,9.6,15425262.0,37323.0,4353823.0,28225.0,,,
2021-03-01,OH,OHA,Ohio,11689100.0,3301865.0,2660844,28247.0,22763.0,1728576.0,14788.0,923721.0,7902.0,14.7,7.9,Report,2651938.0,1723002.0,920316.0,1722235.0,919914.0,18.9,10.1,9111081.0,36240.0,2659678.0,29192.0,,,
2021-03-01,OK,OKA,Oklahoma,3956971.0,1399890.0,1119049,35378.0,28280.0,709513.0,17931.0,401951.0,10158.0,17.8,10.1,Report,1112192.0,704200.0,400460.0,703701.0,400358.0,23.4,13.3,3004733.0,46589.0,1118423.0,37222.0,,,
2021-03-01,OR,ORA,Oregon,4217737.0,1241415.0,1024055,29433.0,24280.0,652299.0,15466.0,367112.0,8704.0,15.4,8.6,Report,1019924.0,650472.0,364170.0,649650.0,363645.0,19.4,10.9,3351175.0,37044.0,1022690.0,30517.0,,,
2021-03-01,PA,PAA,Pennsylvania,12801989.0,3915545.0,2835338,30585.0,22148.0,1957354.0,15289.0,868979.0,6788.0,15.3,6.8,Report,2837470.0,1956197.0,871814.0,1954739.0,871317.0,19.2,8.6,10167376.0,38511.0,2833383.0,27867.0,,,
2021-03-01,PR,PRA,Puerto Rico,3193694.0,1036820.0,554664,32465.0,17367.0,356630.0,11167.0,196380.0,6149.0,11.2,6.1,Report,556599.0,358606.0,196337.0,358469.0,196310.0,13.7,7.5,2620963.0,39559.0,554500.0,21156.0,,,
2021-03-01,RI,RIA,Rhode Island,1059361.0,308415.0,269512,29113.0,25441.0,190901.0,18020.0,78482.0,7408.0,18.1,7.3,Report,270190.0,192198.0,77763.0,192113.0,77725.0,22.5,9.1,854866.0,36078.0,269386.0,31512.0,,,
2021-03-01,RP,RPA,Republic of Palau,17907.0,9200.0,8185,51377.0,45708.0,5085.0,28397.0,3099.0,17306.0,28.7,17.5,Report,8269.0,5143.0,3125.0,5143.0,3125.0,36.8,22.4,13967.0,65870.0,8185.0,58602.0,,,
2021-03-01,SC,SCA,South Carolina,5148714.0,1339205.0,1116811,26010.0,21691.0,744420.0,14458.0,349123.0,6781.0,14.7,6.9,Report,1135714.0,755284.0,357296.0,754582.0,357033.0,18.7,8.8,4037531.0,33169.0,1115835.0,27637.0,,,
2021-03-01,SD,SDA,South Dakota,884659.0,329300.0,282075,37223.0,31885.0,186081.0,21034.0,95767.0,10825.0,21.1,10.8,Report,282025.0,186324.0,95432.0,186066.0,95354.0,27.9,14.3,667558.0,49329.0,281733.0,42204.0,,,
2021-03-01,TN,TNA,Tennessee,6829174.0,1965740.0,1394659,28784.0,20422.0,912983.0,13369.0,475312.0,6960.0,13.2,6.9,Report,1378254.0,903477.0,468251.0,903292.0,468200.0,17.0,8.8,5319123.0,36956.0,1394437.0,26216.0,,,
2021-03-01,TX,TXA,Texas,28995881.0,7615175.0,5572496,26263.0,19218.0,3679952.0,12691.0,1885470.0,6503.0,12.2,6.2,Report,5342250.0,3533100.0,1804118.0,3521373.0,1798130.0,16.3,8.3,21596071.0,35262.0,5554661.0,25721.0,,,
2021-03-01,UT,UTA,Utah,3205958.0,820950.0,688506,25607.0,21476.0,391956.0,12226.0,177561.0,5538.0,12.2,5.6,Report,687888.0,391925.0,177939.0,391541.0,177832.0,17.2,7.8,2274774.0,36089.0,687935.0,30242.0,,,
2021-03-01,VA,VAA,Virginia,8535519.0,2536495.0,2136926,29717.0,25036.0,1367037.0,16016.0,737028.0,8635.0,16.2,8.7,Report,2153385.0,1379963.0,741128.0,1378845.0,740826.0,20.7,11.1,6674671.0,38002.0,2135454.0,31993.0,,,
2021-03-01,VA2,VA2,Veterans Health,0.0,2597405.0,2356446,0.0,0.0,1532520.0,0.0,822571.0,0.0,0.0,0.0,Report,2356446.0,1532520.0,822571.0,1532506.0,822566.0,0.0,0.0,0.0,0.0,2356427.0,0.0,,,
2021-03-01,VI,VIA,Virgin Islands,104680.0,36080.0,19470,34467.0,18600.0,12925.0,12347.0,6531.0,6239.0,12.1,6.1,Report,19136.0,12685.0,6436.0,12675.0,6433.0,15.5,7.9,81650.0,44189.0,19458.0,23831.0,,,
2021-03-01,VT,VTA,Vermont,623989.0,206910.0,168050,33159.0,26932.0,109761.0,17590.0,58041.0,9302.0,17.2,9.1,Report,164453.0,107238.0,56934.0,107148.0,56892.0,21.0,11.2,509984.0,40572.0,167924.0,32927.0,,,
2021-03-01,WA,WAA,Washington,7614893.0,2245010.0,1800030,29482.0,23638.0,1162447.0,15265.0,618834.0,8127.0,15.3,8.2,Report,1806516.0,1166618.0,621171.0,1165944.0,620890.0,19.6,10.4,5951832.0,37720.0,1799073.0,30227.0,,,
2021-03-01,WI,WIA,Wisconsin,5822434.0,1588665.0,1500923,27285.0,25778.0,969437.0,16650.0,515405.0,8852.0,16.7,8.9,Report,1505084.0,971107.0,517730.0,970679.0,517534.0,21.3,11.4,4555837.0,34871.0,1500304.0,32931.0,,,
2021-03-01,WV,WVA,West Virginia,1792147.0,605255.0,534053,33773.0,29800.0,323332.0,18042.0,210642.0,11754.0,17.8,11.5,Report,524652.0,318168.0,206179.0,317887.0,206033.0,22.2,14.4,1432580.0,42249.0,533595.0,37247.0,,,
2021-03-01,WY,WYA,Wyoming,578759.0,195855.0,156741,33841.0,27082.0,100903.0,17434.0,55305.0,9556.0,17.3,9.4,Report,154969.0,99880.0,54518.0,99840.0,54506.0,22.4,12.2,445025.0,44010.0,156688.0,35209.0,,,
2021-03-01,US,USA,United States,331996199.0,96402490.0,76899987,,,50732997.0,,25466405.0,,15.3,7.7,Report,76899987.0,50732997.0,25466405.0,50688624.0,25450394.0,19.9,10.0,255200373.0,37775.0,76839184.0,30109.0,37522293.0,39262524.0,114793.0
2021-03-01,LTC,LTC,Long Term Care,,,7154531,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
