Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-01-28,KY,KYA,Kentucky,4467673.0,611050.0,342200,13677.0,7659.0,297108.0,6650.0,43142.0,966.0,6.65,0.97,,,
2021-01-28,LA,LAA,Louisiana,4648794.0,620425.0,375895,13346.0,8086.0,323609.0,6961.0,51583.0,1110.0,6.96,1.11,,,
2021-01-28,MA,MAA,Massachusetts,6892503.0,1018975.0,490332,14784.0,7114.0,406024.0,5891.0,83637.0,1213.0,5.89,1.21,,,
2021-01-28,MD,MDA,Maryland,6045680.0,851250.0,412206,14080.0,6818.0,355484.0,5880.0,56274.0,931.0,5.88,0.93,,,
2021-01-28,ME,MEA,Maine,1344212.0,208225.0,115191,15490.0,8569.0,88878.0,6612.0,24925.0,1854.0,6.61,1.85,,,
2021-01-28,MH,MHA,Marshall Islands,58413.0,13600.0,3755,23282.0,6428.0,3594.0,6153.0,129.0,221.0,6.15,0.22,,,
2021-01-28,MI,MIA,Michigan,9986857.0,1359700.0,814416,13615.0,8155.0,659118.0,6600.0,143757.0,1439.0,6.6,1.44,,,
2021-01-28,MN,MNA,Minnesota,5639632.0,801775.0,403640,14217.0,7157.0,315664.0,5597.0,87269.0,1547.0,5.6,1.55,,,
2021-01-28,MO,MOA,Missouri,6137428.0,822850.0,382552,13407.0,6233.0,294872.0,4804.0,85827.0,1398.0,4.8,1.4,,,
2021-01-28,MP,MPA,Northern Mariana Islands,56882.0,18650.0,9251,32787.0,16263.0,6189.0,10880.0,3058.0,5376.0,10.88,5.38,,,
2021-01-28,MS,MSA,Mississippi,2976149.0,418050.0,201247,14047.0,6762.0,181550.0,6100.0,19475.0,654.0,6.1,0.65,,,
2021-01-28,MT,MTA,Montana,1068778.0,138725.0,86213,12980.0,8067.0,68032.0,6365.0,18149.0,1698.0,6.37,1.7,,,
2021-01-28,NC,NCA,North Carolina,10488084.0,1399775.0,849801,13346.0,8103.0,728551.0,6946.0,120480.0,1149.0,6.95,1.15,,,
2021-01-28,ND,NDA,North Dakota,762062.0,105900.0,80051,13897.0,10505.0,60164.0,7895.0,18244.0,2394.0,7.89,2.39,,,
2021-01-28,NE,NEA,Nebraska,1934408.0,287400.0,150019,14857.0,7755.0,116769.0,6036.0,32380.0,1674.0,6.04,1.67,,,
2021-01-28,NH,NHA,New Hampshire,1359711.0,200625.0,110451,14755.0,8123.0,88624.0,6518.0,21781.0,1602.0,6.52,1.6,,,
2021-01-28,NJ,NJA,New Jersey,8882190.0,1230550.0,648215,13854.0,7298.0,558156.0,6284.0,88198.0,993.0,6.28,0.99,,,
2021-01-28,NM,NMA,New Mexico,2096829.0,314750.0,224692,15011.0,10716.0,180272.0,8597.0,41669.0,1987.0,8.6,1.99,,,
2021-01-28,NV,NVA,Nevada,3080156.0,339500.0,194942,11022.0,6329.0,167481.0,5437.0,26327.0,855.0,5.44,0.85,,,
2021-01-28,NY,NYA,New York State,19453561.0,2812625.0,1630504,14458.0,8382.0,1320572.0,6788.0,238722.0,1227.0,6.79,1.23,,,
2021-01-28,OH,OHA,Ohio,11689100.0,1532450.0,789869,13110.0,6757.0,683323.0,5846.0,106035.0,907.0,5.85,0.91,,,
2021-01-28,OK,OKA,Oklahoma,3956971.0,592975.0,363253,14986.0,9180.0,308458.0,7795.0,52465.0,1326.0,7.8,1.33,,,
2021-01-28,OR,ORA,Oregon,4217737.0,606725.0,340383,14385.0,8070.0,285528.0,6770.0,53662.0,1272.0,6.77,1.27,,,
2021-01-28,PA,PAA,Pennsylvania,12801989.0,1915350.0,856371,14961.0,6689.0,695656.0,5434.0,159259.0,1244.0,5.43,1.24,,,
2021-01-28,PR,PRA,Puerto Rico,3193694.0,525000.0,212179,16439.0,6644.0,165862.0,5193.0,45057.0,1411.0,5.19,1.41,,,
2021-01-28,RI,RIA,Rhode Island,1059361.0,153625.0,80138,14502.0,7565.0,61554.0,5810.0,18562.0,1752.0,5.81,1.75,,,
2021-01-28,RP,RPA,Republic of Palau,17907.0,6000.0,3067,33506.0,17127.0,3067.0,17127.0,0.0,0.0,17.13,0.0,,,
2021-01-28,SC,SCA,South Carolina,5148714.0,548750.0,359949,10658.0,6991.0,302890.0,5883.0,55183.0,1072.0,5.88,1.07,,,
2021-01-28,SD,SDA,South Dakota,884659.0,123800.0,91776,13994.0,10374.0,67171.0,7593.0,24543.0,2774.0,7.59,2.77,,,
2021-01-28,TN,TNA,Tennessee,6829174.0,939650.0,510050,13759.0,7469.0,385682.0,5648.0,123116.0,1803.0,5.65,1.8,,,
2021-01-28,TX,TXA,Texas,28995881.0,3513450.0,2107005,12117.0,7267.0,1731725.0,5972.0,373624.0,1289.0,5.97,1.29,,,
2021-01-28,UT,UTA,Utah,3205958.0,399425.0,239807,12459.0,7480.0,201134.0,6274.0,30065.0,938.0,6.27,0.94,,,
2021-01-28,VA,VAA,Virginia,8535519.0,1171750.0,668401,13728.0,7831.0,552909.0,6478.0,89645.0,1050.0,6.48,1.05,,,
2021-01-28,VA2,VA2,Veterans Health,0.0,1367700.0,792348,0.0,0.0,655236.0,0.0,136319.0,0.0,0.0,0.0,,,
2021-01-28,VI,VIA,Virgin Islands,104680.0,17075.0,4620,16312.0,4413.0,3901.0,3727.0,719.0,687.0,3.73,0.69,,,
2021-01-28,VT,VTA,Vermont,623989.0,98775.0,58871,15830.0,9435.0,46376.0,7432.0,12418.0,1990.0,7.43,1.99,,,
2021-01-28,WA,WAA,Washington,7614893.0,1003550.0,571135,13179.0,7500.0,468528.0,6153.0,91733.0,1205.0,6.15,1.2,,,
2021-01-28,WI,WIA,Wisconsin,5822434.0,793050.0,361917,13621.0,6216.0,302339.0,5193.0,57508.0,988.0,5.19,0.99,,,
2021-01-28,WV,WVA,West Virginia,1792147.0,278400.0,224604,15534.0,12533.0,173750.0,9695.0,50843.0,2837.0,9.7,2.84,,,
2021-01-28,WY,WYA,Wyoming,578759.0,82825.0,43425,14311.0,7503.0,37963.0,6559.0,5419.0,936.0,6.56,0.94,,,
2021-01-28,US,USA,United States,331996199.0,48386275.0,26193682,,,21698606.0,,4263056.0,,6.54,1.28,11737592.0,14355980.0,100110.0
2021-01-28,LTC,LTC,Long Term Care,,,3102134,,,,,,,0.0,0.0,,,
