Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-01,ND,NDA,North Dakota,762062.0,108050.0,99481,14179.0,13054.0,71587.0,9394.0,26136.0,3430.0,9.39,3.43,,,
2021-02-01,NE,NEA,Nebraska,1934408.0,288375.0,180917,14908.0,9353.0,134193.0,6937.0,45716.0,2363.0,6.94,2.36,,,
2021-02-01,NH,NHA,New Hampshire,1359711.0,217100.0,130515,15967.0,9599.0,100041.0,7358.0,30421.0,2237.0,7.36,2.24,,,
2021-02-01,NJ,NJA,New Jersey,8882190.0,1232525.0,810293,13876.0,9123.0,680591.0,7662.0,127552.0,1436.0,7.66,1.44,,,
2021-02-01,NM,NMA,New Mexico,2096829.0,317900.0,275224,15161.0,13126.0,212216.0,10121.0,60099.0,2866.0,10.12,2.87,,,
2021-02-01,NV,NVA,Nevada,3080156.0,368800.0,248754,11973.0,8076.0,211931.0,6881.0,35559.0,1154.0,6.88,1.15,,,
2021-02-01,NY,NYA,New York State,19453561.0,2932775.0,1927665,15076.0,9909.0,1511266.0,7769.0,344325.0,1770.0,7.77,1.77,,,
2021-02-01,OH,OHA,Ohio,11689100.0,1553900.0,1004624,13294.0,8595.0,824597.0,7054.0,179168.0,1533.0,7.05,1.53,,,
2021-02-01,OK,OKA,Oklahoma,3956971.0,594925.0,443581,15035.0,11210.0,360670.0,9115.0,80231.0,2028.0,9.11,2.03,,,
2021-02-01,OR,ORA,Oregon,4217737.0,665325.0,423627,15774.0,10044.0,342827.0,8128.0,79522.0,1885.0,8.13,1.89,,,
2021-02-01,PA,PAA,Pennsylvania,12801989.0,1976925.0,1134185,15442.0,8859.0,900237.0,7032.0,231261.0,1806.0,7.03,1.81,,,
2021-02-01,PR,PRA,Puerto Rico,3193694.0,530950.0,253439,16625.0,7936.0,197187.0,6174.0,54972.0,1721.0,6.17,1.72,,,
2021-02-01,RI,RIA,Rhode Island,1059361.0,173225.0,94240,16352.0,8896.0,68779.0,6492.0,25435.0,2401.0,6.49,2.4,,,
2021-02-01,RP,RPA,Republic of Palau,17907.0,6000.0,3110,33506.0,17368.0,3109.0,17362.0,1.0,6.0,17.36,0.01,,,
2021-02-01,SC,SCA,South Carolina,5148714.0,560150.0,462751,10879.0,8988.0,379136.0,7364.0,80038.0,1555.0,7.36,1.55,,,
2021-02-01,SD,SDA,South Dakota,884659.0,130700.0,107685,14774.0,12172.0,77052.0,8710.0,30557.0,3454.0,8.71,3.45,,,
2021-02-01,TN,TNA,Tennessee,6829174.0,998875.0,627911,14627.0,9195.0,447977.0,6560.0,178248.0,2610.0,6.56,2.61,,,
2021-02-01,TX,TXA,Texas,28995881.0,3659550.0,2496232,12621.0,8609.0,1991555.0,6868.0,502794.0,1734.0,6.87,1.73,,,
2021-02-01,UT,UTA,Utah,3205958.0,401375.0,323030,12520.0,10076.0,244613.0,7630.0,62607.0,1953.0,7.63,1.95,,,
2021-02-01,VA,VAA,Virginia,8535519.0,1232350.0,870820,14438.0,10202.0,718113.0,8413.0,125933.0,1475.0,8.41,1.48,,,
2021-02-01,VA2,VA2,Veterans Health,0.0,1367700.0,963346,0.0,0.0,781179.0,0.0,181258.0,0.0,0.0,0.0,,,
2021-02-01,VI,VIA,Virgin Islands,104680.0,17075.0,6116,16312.0,5843.0,5026.0,4801.0,1090.0,1041.0,4.8,1.04,,,
2021-02-01,VT,VTA,Vermont,623989.0,99750.0,72428,15986.0,11607.0,53967.0,8649.0,18338.0,2939.0,8.65,2.94,,,
2021-02-01,WA,WAA,Washington,7614893.0,1031400.0,720603,13545.0,9463.0,582420.0,7648.0,126672.0,1663.0,7.65,1.66,,,
2021-02-01,WI,WIA,Wisconsin,5822434.0,795050.0,513385,13655.0,8817.0,429609.0,7379.0,81097.0,1393.0,7.38,1.39,,,
2021-02-01,WV,WVA,West Virginia,1792147.0,305200.0,260325,17030.0,14526.0,192951.0,10766.0,67363.0,3759.0,10.77,3.76,,,
2021-02-01,WY,WYA,Wyoming,578759.0,85750.0,58721,14816.0,10146.0,48155.0,8320.0,9651.0,1668.0,8.32,1.67,,,
2021-02-01,US,USA,United States,331996199.0,49936450.0,32222402,,,26023153.0,,5927847.0,,7.84,1.79,14756609.0,17364398.0,101395.0
2021-02-01,LTC,LTC,Long Term Care,,,3748779,,,,,,,0.0,0.0,,,
