Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-27,DD2,DD2,Dept of Defense,0.0,1434935.0,957910,0.0,0.0,661048.0,0.0,286109.0,0.0,0.0,0.0,Report,957910.0,661048.0,286109.0,660822.0,286082.0,0.0,0.0,0.0,0.0,957657.0,0.0,,,
2021-02-27,DE,DEA,Delaware,973764.0,291815.0,212739,29968.0,21847.0,143880.0,14776.0,67915.0,6974.0,14.5,6.8,Report,207911.0,141310.0,65740.0,141258.0,65725.0,18.3,8.5,770192.0,37889.0,212671.0,27613.0,,,
2021-02-27,FL,FLA,Florida,21477737.0,6313255.0,4822353,29394.0,22453.0,3095704.0,14414.0,1693485.0,7885.0,14.1,7.8,Report,4740684.0,3039028.0,1668541.0,3035967.0,1668211.0,17.6,9.7,17247808.0,36603.0,4818899.0,27939.0,,,
2021-02-27,FM,FMA,Federated States of Micronesia,103643.0,30000.0,14317,28946.0,13814.0,10489.0,10120.0,3726.0,3595.0,10.2,3.6,Report,14460.0,10599.0,3757.0,10595.0,3757.0,13.1,4.6,80842.0,37109.0,14313.0,17705.0,,,
2021-02-27,GA,GAA,Georgia,10617423.0,2881145.0,2070076,27136.0,19497.0,1281193.0,12067.0,745853.0,7025.0,11.9,7.0,Report,2042302.0,1258671.0,741138.0,1258258.0,741001.0,15.5,9.1,8113542.0,35510.0,2069532.0,25507.0,,,
2021-02-27,GU,GUA,Guam,165768.0,51300.0,54244,30947.0,32723.0,34215.0,20640.0,19542.0,11789.0,20.6,11.8,Report,54231.0,34205.0,19538.0,34195.0,19532.0,26.4,15.1,129299.0,39675.0,54227.0,41939.0,,,
2021-02-27,HI,HIA,Hawaii,1415872.0,497760.0,370746,35156.0,26185.0,241336.0,17045.0,129131.0,9120.0,17.2,9.2,Report,373143.0,243013.0,129821.0,242866.0,129762.0,21.8,11.6,1116004.0,44602.0,370541.0,33202.0,,,
2021-02-27,IA,IAA,Iowa,3155070.0,901745.0,684596,28581.0,21698.0,511624.0,16216.0,166554.0,5279.0,16.3,5.4,Report,691258.0,515659.0,169214.0,515265.0,169068.0,21.2,7.0,2428229.0,37136.0,684062.0,28171.0,,,
2021-02-27,ID,IDA,Idaho,1787065.0,485195.0,378401,27150.0,21174.0,246738.0,13807.0,119776.0,6702.0,14.0,6.8,Report,382847.0,249980.0,121491.0,249974.0,121488.0,18.7,9.1,1338864.0,36239.0,378398.0,28263.0,,,
2021-02-27,IH2,IH2,Indian Health Svc,2082813.0,868080.0,537180,41678.0,25791.0,370073.0,17768.0,161105.0,7735.0,17.8,7.7,Report,537180.0,370073.0,161105.0,368291.0,160764.0,0.0,0.0,0.0,0.0,535024.0,0.0,,,
2021-02-27,IL,ILA,Illinois,12671821.0,3575135.0,2735250,28213.0,21585.0,1947751.0,15371.0,744792.0,5878.0,15.5,6.0,Report,2764736.0,1964466.0,757754.0,1963033.0,757425.0,19.9,7.7,9853946.0,36281.0,2733455.0,27740.0,,,
2021-02-27,IN,INA,Indiana,6732219.0,1848620.0,1551945,27459.0,23053.0,987932.0,14675.0,547659.0,8135.0,14.7,8.1,Report,1551704.0,987547.0,547718.0,987324.0,547636.0,19.1,10.6,5164245.0,35797.0,1551639.0,30046.0,,,
2021-02-27,KS,KSA,Kansas,2913314.0,867585.0,583498,29780.0,20029.0,394351.0,13536.0,184698.0,6340.0,14.3,6.8,Report,618644.0,416368.0,197648.0,416035.0,197486.0,18.8,8.9,2213064.0,39203.0,583015.0,26344.0,,,
2021-02-27,KY,KYA,Kentucky,4467673.0,1317325.0,980727,29486.0,21952.0,654884.0,14658.0,321940.0,7206.0,15.2,7.4,Report,1010008.0,677007.0,329060.0,676765.0,328980.0,19.5,9.5,3464802.0,38020.0,980427.0,28297.0,,,
2021-02-27,LA,LAA,Louisiana,4648794.0,1331680.0,1019381,28646.0,21928.0,649708.0,13976.0,366968.0,7894.0,13.8,7.8,Report,1004619.0,640314.0,361607.0,640171.0,361577.0,18.0,10.2,3561164.0,37395.0,1019202.0,28620.0,,,
2021-02-27,MA,MAA,Massachusetts,6892503.0,2091730.0,1684341,30348.0,24437.0,1204776.0,17480.0,475214.0,6895.0,17.3,6.8,Report,1669948.0,1194345.0,471242.0,1193554.0,470941.0,21.5,8.5,5539703.0,37759.0,1683279.0,30386.0,,,
2021-02-27,MD,MDA,Maryland,6045680.0,1837445.0,1280675,30393.0,21183.0,831232.0,13749.0,447139.0,7396.0,14.2,7.7,Report,1326340.0,860103.0,463613.0,859779.0,463496.0,18.3,9.8,4710993.0,39003.0,1280251.0,27176.0,,,
2021-02-27,ME,MEA,Maine,1344212.0,416090.0,332358,30954.0,24725.0,223922.0,16658.0,106125.0,7895.0,16.9,8.1,Report,337913.0,227192.0,108382.0,227081.0,108328.0,20.7,9.9,1095370.0,37986.0,332198.0,30327.0,,,
2021-02-27,MH,MHA,Marshall Islands,58413.0,21000.0,10745,35951.0,18395.0,8421.0,14416.0,2267.0,3881.0,14.4,3.9,Report,10756.0,8429.0,2270.0,8420.0,2269.0,18.5,5.0,45562.0,46091.0,10737.0,23566.0,,,
2021-02-27,MI,MIA,Michigan,9986857.0,2704700.0,2245696,27083.0,22487.0,1419544.0,14214.0,803702.0,8048.0,14.5,8.2,Report,2282620.0,1444239.0,815724.0,1443892.0,815576.0,18.4,10.4,7842924.0,34486.0,2245201.0,28627.0,,,
2021-02-27,MN,MNA,Minnesota,5639632.0,1599790.0,1322288,28367.0,23446.0,882110.0,15641.0,435199.0,7717.0,15.8,7.7,Report,1330386.0,888433.0,436564.0,887930.0,436340.0,20.5,10.1,4336475.0,36891.0,1321570.0,30476.0,,,
2021-02-27,MO,MOA,Missouri,6137428.0,1694635.0,1278087,27611.0,20824.0,834145.0,13591.0,432728.0,7051.0,13.1,6.7,Report,1228417.0,805542.0,411845.0,805220.0,411737.0,16.9,8.6,4766843.0,35550.0,1277633.0,26802.0,,,
2021-02-27,MP,MPA,Northern Mariana Islands,56882.0,29650.0,18121,52125.0,31857.0,10559.0,18563.0,7552.0,13277.0,18.6,13.3,Report,18116.0,10554.0,7552.0,10550.0,7551.0,23.8,17.0,44368.0,66827.0,18116.0,40831.0,,,
2021-02-27,MS,MSA,Mississippi,2976149.0,869955.0,593453,29231.0,19940.0,398360.0,13385.0,193966.0,6517.0,13.5,6.6,Report,600225.0,401141.0,197908.0,401059.0,197881.0,17.6,8.7,2277566.0,38197.0,593346.0,26052.0,,,
2021-02-27,MT,MTA,Montana,1068778.0,341645.0,271075,31966.0,25363.0,183015.0,17124.0,87159.0,8155.0,17.2,8.2,Report,272052.0,183889.0,87239.0,183681.0,87195.0,21.9,10.4,840190.0,40663.0,270818.0,32233.0,,,
2021-02-27,NC,NCA,North Carolina,10488084.0,2985475.0,2366027,28465.0,22559.0,1522457.0,14516.0,839827.0,8007.0,14.3,7.9,Report,2337408.0,1504356.0,829122.0,1503340.0,828543.0,18.4,10.1,8187369.0,36464.0,2364430.0,28879.0,,,
2021-02-27,ND,NDA,North Dakota,762062.0,246570.0,225330,32356.0,29568.0,146046.0,19165.0,77018.0,10107.0,18.7,9.8,Report,218508.0,142174.0,74353.0,142000.0,74302.0,24.4,12.8,581891.0,42374.0,225095.0,38683.0,,,
2021-02-27,NE,NEA,Nebraska,1934408.0,603210.0,443974,31183.0,22951.0,294713.0,15235.0,146594.0,7578.0,15.2,7.5,Report,441384.0,294145.0,144571.0,293839.0,144439.0,20.1,9.9,1458334.0,41363.0,443539.0,30414.0,,,
2021-02-27,NH,NHA,New Hampshire,1359711.0,412275.0,310769,30321.0,22856.0,216026.0,15888.0,94510.0,6951.0,16.5,7.2,Report,322348.0,224347.0,97674.0,223952.0,97541.0,20.3,8.8,1104458.0,37328.0,310216.0,28088.0,,,
2021-02-27,NJ,NJA,New Jersey,8882190.0,2508320.0,2008524,28240.0,22613.0,1332778.0,15005.0,668746.0,7529.0,15.6,7.9,Report,2098608.0,1385622.0,700924.0,1384133.0,700477.0,19.9,10.1,6943612.0,36124.0,2006593.0,28898.0,,,
2021-02-27,NM,NMA,New Mexico,2096829.0,738705.0,678087,35230.0,32339.0,439875.0,20978.0,231157.0,11024.0,21.5,11.1,Report,691121.0,450558.0,233526.0,448976.0,233304.0,27.7,14.4,1620991.0,45571.0,676514.0,41735.0,,,
2021-02-27,NV,NVA,Nevada,3080156.0,867240.0,665577,28156.0,21609.0,442140.0,14354.0,218299.0,7087.0,14.2,7.0,Report,658889.0,437485.0,216234.0,437346.0,216188.0,18.3,9.1,2387517.0,36324.0,665388.0,27869.0,,,
2021-02-27,NY,NYA,New York State,19453561.0,5757205.0,4060431,29595.0,20872.0,2595249.0,13341.0,1380104.0,7094.0,13.3,7.0,Report,4036457.0,2588847.0,1368488.0,2587651.0,1368172.0,16.8,8.9,15425262.0,37323.0,4058940.0,26314.0,,,
2021-02-27,OH,OHA,Ohio,11689100.0,3301865.0,2501854,28247.0,21403.0,1643306.0,14058.0,851065.0,7281.0,14.0,7.3,Report,2494184.0,1638626.0,848008.0,1637901.0,847616.0,18.0,9.3,9111081.0,36240.0,2500741.0,27447.0,,,
2021-02-27,OK,OKA,Oklahoma,3956971.0,1399890.0,1046995,35378.0,26460.0,670674.0,16949.0,368852.0,9322.0,16.8,9.3,Report,1040904.0,665948.0,367540.0,665557.0,367451.0,22.2,12.2,3004733.0,46589.0,1046496.0,34828.0,,,
2021-02-27,OR,ORA,Oregon,4217737.0,1241415.0,960674,29433.0,22777.0,617927.0,14651.0,338259.0,8020.0,14.6,8.0,Report,956673.0,616134.0,335419.0,615343.0,334960.0,18.4,10.0,3351175.0,37044.0,959409.0,28629.0,,,
2021-02-27,PA,PAA,Pennsylvania,12801989.0,3915545.0,2676006,30585.0,20903.0,1869895.0,14606.0,797495.0,6229.0,14.6,6.3,Report,2678358.0,1868724.0,800575.0,1867416.0,800111.0,18.4,7.9,10167376.0,38511.0,2674231.0,26302.0,,,
2021-02-27,PR,PRA,Puerto Rico,3193694.0,1036820.0,538085,32465.0,16848.0,349018.0,10928.0,187522.0,5872.0,11.0,5.9,Report,539816.0,350851.0,187418.0,350719.0,187392.0,13.4,7.1,2620963.0,39559.0,537927.0,20524.0,,,
2021-02-27,RI,RIA,Rhode Island,1059361.0,308415.0,245606,29113.0,23184.0,174837.0,16504.0,70646.0,6669.0,16.6,6.6,Report,246239.0,176107.0,69910.0,176028.0,69874.0,20.6,8.2,854866.0,36078.0,245489.0,28717.0,,,
2021-02-27,RP,RPA,Republic of Palau,17907.0,9200.0,8143,51377.0,45474.0,5083.0,28386.0,3060.0,17088.0,28.7,17.2,Report,8226.0,5141.0,3085.0,5141.0,3085.0,36.8,22.1,13967.0,65870.0,8143.0,58302.0,,,
2021-02-27,SC,SCA,South Carolina,5148714.0,1339205.0,1057969,26010.0,20548.0,714393.0,13875.0,322313.0,6260.0,14.1,6.4,Report,1076881.0,725393.0,330330.0,724702.0,330077.0,17.9,8.2,4037531.0,33169.0,1057016.0,26180.0,,,
2021-02-27,SD,SDA,South Dakota,884659.0,329300.0,269289,37223.0,30440.0,178535.0,20181.0,90529.0,10233.0,20.2,10.2,Report,269106.0,178635.0,90204.0,178395.0,90140.0,26.7,13.5,667558.0,49329.0,268979.0,40293.0,,,
2021-02-27,TN,TNA,Tennessee,6829174.0,1965740.0,1301529,28784.0,19058.0,853658.0,12500.0,441949.0,6471.0,12.4,6.4,Report,1286593.0,845090.0,435414.0,844932.0,435367.0,15.9,8.2,5319123.0,36956.0,1301337.0,24465.0,,,
2021-02-27,TX,TXA,Texas,28995881.0,7615175.0,5394961,26263.0,18606.0,3581903.0,12353.0,1806218.0,6229.0,11.9,6.0,Report,5178947.0,3445638.0,1728456.0,3434212.0,1722724.0,15.9,8.0,21596071.0,35262.0,5377692.0,24901.0,,,
2021-02-27,UT,UTA,Utah,3205958.0,820950.0,687876,25607.0,21456.0,391753.0,12220.0,177135.0,5525.0,12.2,5.5,Report,686817.0,391510.0,177284.0,391130.0,177177.0,17.2,7.8,2274774.0,36089.0,687305.0,30214.0,,,
2021-02-27,VA,VAA,Virginia,8535519.0,2536495.0,2002734,29717.0,23464.0,1306124.0,15302.0,664132.0,7781.0,15.4,7.8,Report,2016971.0,1316987.0,668076.0,1315954.0,667799.0,19.7,10.0,6674671.0,38002.0,2001372.0,29985.0,,,
2021-02-27,VA2,VA2,Veterans Health,0.0,2597405.0,2238548,0.0,0.0,1461294.0,0.0,775917.0,0.0,0.0,0.0,Report,2238548.0,1461294.0,775917.0,1461281.0,775913.0,0.0,0.0,0.0,0.0,2238531.0,0.0,,,
2021-02-27,VI,VIA,Virgin Islands,104680.0,36080.0,19118,34467.0,18263.0,12740.0,12170.0,6373.0,6088.0,11.9,6.0,Report,18779.0,12495.0,6278.0,12485.0,6275.0,15.3,7.7,81650.0,44189.0,19106.0,23400.0,,,
2021-02-27,VT,VTA,Vermont,623989.0,206910.0,156929,33159.0,25149.0,103980.0,16664.0,52718.0,8449.0,16.3,8.3,Report,153425.0,101529.0,51631.0,101441.0,51592.0,19.9,10.1,509984.0,40572.0,156807.0,30747.0,,,
2021-02-27,WA,WAA,Washington,7614893.0,2245010.0,1666839,29482.0,21889.0,1101969.0,14471.0,546859.0,7181.0,14.5,7.2,Report,1672821.0,1105687.0,549135.0,1105086.0,548867.0,18.6,9.2,5951832.0,37720.0,1665967.0,27991.0,,,
2021-02-27,WI,WIA,Wisconsin,5822434.0,1588665.0,1421435,27285.0,24413.0,935708.0,16071.0,470564.0,8082.0,16.1,8.1,Report,1425611.0,937388.0,472886.0,936992.0,472700.0,20.6,10.4,4555837.0,34871.0,1420859.0,31188.0,,,
2021-02-27,WV,WVA,West Virginia,1792147.0,605255.0,526059,33773.0,29354.0,320183.0,17866.0,205801.0,11483.0,17.6,11.2,Report,515945.0,314571.0,201077.0,314291.0,200933.0,21.9,14.0,1432580.0,42249.0,525604.0,36689.0,,,
2021-02-27,WY,WYA,Wyoming,578759.0,195855.0,151584,33841.0,26191.0,98484.0,17016.0,52608.0,9090.0,16.8,9.0,Report,149920.0,97414.0,51976.0,97377.0,51966.0,21.9,11.7,445025.0,44010.0,151536.0,34051.0,,,
2021-02-27,US,USA,United States,331996199.0,96402290.0,72806180,,,48435536.0,,23698627.0,,14.6,7.1,Report,72806180.0,48435536.0,23698627.0,48393728.0,23683671.0,19.0,9.3,255200373.0,37775.0,72749016.0,28507.0,35422721.0,37269195.0,114264.0
2021-02-27,LTC,LTC,Long Term Care,,,7043540,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
