Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-01-31,MA,MAA,Massachusetts,6892503.0,1060900.0,579181,15392.0,8403.0,461408.0,6694.0,116315.0,1688.0,6.69,1.69,,,
2021-01-31,MD,MDA,Maryland,6045680.0,884650.0,505454,14633.0,8361.0,422218.0,6984.0,82743.0,1369.0,6.98,1.37,,,
2021-01-31,ME,MEA,Maine,1344212.0,212125.0,140353,15781.0,10441.0,105665.0,7861.0,33121.0,2464.0,7.86,2.46,,,
2021-01-31,MH,MHA,Marshall Islands,58413.0,13600.0,4127,23282.0,7065.0,3763.0,6442.0,327.0,560.0,6.44,0.56,,,
2021-01-31,MI,MIA,Michigan,9986857.0,1362600.0,977030,13644.0,9783.0,772944.0,7740.0,190777.0,1910.0,7.74,1.91,,,
2021-01-31,MN,MNA,Minnesota,5639632.0,837550.0,518744,14851.0,9198.0,402715.0,7141.0,114255.0,2026.0,7.14,2.03,,,
2021-01-31,MO,MOA,Missouri,6137428.0,835400.0,444384,13612.0,7241.0,340708.0,5551.0,100237.0,1633.0,5.55,1.63,,,
2021-01-31,MP,MPA,Northern Mariana Islands,56882.0,18650.0,10050,32787.0,17668.0,6896.0,12123.0,3150.0,5538.0,12.12,5.54,,,
2021-01-31,MS,MSA,Mississippi,2976149.0,425000.0,236401,14280.0,7943.0,211689.0,7113.0,24455.0,822.0,7.11,0.82,,,
2021-01-31,MT,MTA,Montana,1068778.0,141650.0,104525,13253.0,9780.0,79584.0,7446.0,24885.0,2328.0,7.45,2.33,,,
2021-01-31,NC,NCA,North Carolina,10488084.0,1423475.0,951657,13572.0,9074.0,800782.0,7635.0,149906.0,1429.0,7.64,1.43,,,
2021-01-31,ND,NDA,North Dakota,762062.0,108050.0,97915,14179.0,12849.0,70822.0,9293.0,25359.0,3328.0,9.29,3.33,,,
2021-01-31,NE,NEA,Nebraska,1934408.0,288375.0,177711,14908.0,9187.0,133002.0,6876.0,43712.0,2260.0,6.88,2.26,,,
2021-01-31,NH,NHA,New Hampshire,1359711.0,217100.0,128313,15967.0,9437.0,98524.0,7246.0,29736.0,2187.0,7.25,2.19,,,
2021-01-31,NJ,NJA,New Jersey,8882190.0,1232525.0,795440,13876.0,8955.0,670153.0,7545.0,123147.0,1386.0,7.54,1.39,,,
2021-01-31,NM,NMA,New Mexico,2096829.0,317900.0,264147,15161.0,12597.0,204968.0,9775.0,56314.0,2686.0,9.78,2.69,,,
2021-01-31,NV,NVA,Nevada,3080156.0,368800.0,241078,11973.0,7827.0,205892.0,6684.0,33923.0,1101.0,6.68,1.1,,,
2021-01-31,NY,NYA,New York State,19453561.0,2932775.0,1875462,15076.0,9641.0,1473614.0,7575.0,329795.0,1695.0,7.58,1.7,,,
2021-01-31,OH,OHA,Ohio,11689100.0,1553900.0,954013,13294.0,8162.0,789605.0,6755.0,163622.0,1400.0,6.76,1.4,,,
2021-01-31,OK,OKA,Oklahoma,3956971.0,594925.0,437985,15035.0,11069.0,356891.0,9019.0,78459.0,1983.0,9.02,1.98,,,
2021-01-31,OR,ORA,Oregon,4217737.0,665325.0,407890,15774.0,9671.0,331692.0,7864.0,74927.0,1776.0,7.86,1.78,,,
2021-01-31,PA,PAA,Pennsylvania,12801989.0,1976925.0,1088172,15442.0,8500.0,862021.0,6733.0,223489.0,1746.0,6.73,1.75,,,
2021-01-31,PR,PRA,Puerto Rico,3193694.0,530950.0,249394,16625.0,7809.0,193842.0,6070.0,54276.0,1699.0,6.07,1.7,,,
2021-01-31,RI,RIA,Rhode Island,1059361.0,173225.0,91177,16352.0,8607.0,67744.0,6395.0,23408.0,2210.0,6.39,2.21,,,
2021-01-31,RP,RPA,Republic of Palau,17907.0,6000.0,3110,33506.0,17368.0,3109.0,17362.0,1.0,6.0,17.36,0.01,,,
2021-01-31,SC,SCA,South Carolina,5148714.0,560150.0,439541,10879.0,8537.0,361557.0,7022.0,74459.0,1446.0,7.02,1.45,,,
2021-01-31,SD,SDA,South Dakota,884659.0,130700.0,105961,14774.0,11978.0,76523.0,8650.0,29362.0,3319.0,8.65,3.32,,,
2021-01-31,TN,TNA,Tennessee,6829174.0,998875.0,609213,14627.0,8921.0,438426.0,6420.0,169166.0,2477.0,6.42,2.48,,,
2021-01-31,TX,TXA,Texas,28995881.0,3659550.0,2408879,12621.0,8308.0,1928227.0,6650.0,478812.0,1651.0,6.65,1.65,,,
2021-01-31,UT,UTA,Utah,3205958.0,401375.0,286501,12520.0,8937.0,227616.0,7100.0,45874.0,1431.0,7.1,1.43,,,
2021-01-31,VA,VAA,Virginia,8535519.0,1232350.0,833221,14438.0,9762.0,687883.0,8059.0,118612.0,1390.0,8.06,1.39,,,
2021-01-31,VA2,VA2,Veterans Health,0.0,1367700.0,932278,0.0,0.0,754720.0,0.0,176655.0,0.0,0.0,0.0,,,
2021-01-31,VI,VIA,Virgin Islands,104680.0,17075.0,6008,16312.0,5739.0,4920.0,4700.0,1088.0,1039.0,4.7,1.04,,,
2021-01-31,VT,VTA,Vermont,623989.0,99750.0,67180,15986.0,10766.0,50571.0,8104.0,16491.0,2643.0,8.1,2.64,,,
2021-01-31,WA,WAA,Washington,7614893.0,1031400.0,684344,13545.0,8987.0,555505.0,7295.0,117398.0,1542.0,7.29,1.54,,,
2021-01-31,WI,WIA,Wisconsin,5822434.0,795050.0,491058,13655.0,8434.0,409614.0,7035.0,78902.0,1355.0,7.04,1.36,,,
2021-01-31,WV,WVA,West Virginia,1792147.0,305200.0,259774,17030.0,14495.0,192580.0,10746.0,67183.0,3749.0,10.75,3.75,,,
2021-01-31,WY,WYA,Wyoming,578759.0,85750.0,57023,14816.0,9853.0,47639.0,8231.0,9321.0,1611.0,8.23,1.61,,,
2021-01-31,US,USA,United States,331996199.0,49933250.0,31123299,,,25201143.0,,5657142.0,,7.59,1.7,14246089.0,16775916.0,101294.0
2021-01-31,LTC,LTC,Long Term Care,,,3683718,,,,,,,0.0,0.0,,,
