Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-01-20,HI,HIA,Hawaii,1415872.0,154150.0,71944,10887.0,5081.0,58111.0,4104.0,13833.0,977.0,,,
2021-01-20,IA,IAA,Iowa,3155070.0,291075.0,149850,9226.0,4749.0,133528.0,4232.0,13995.0,444.0,,,
2021-01-20,ID,IDA,Idaho,1787065.0,166850.0,69267,9337.0,3876.0,58328.0,3264.0,10738.0,601.0,,,
2021-01-20,IH2,IH2,Indian Health Svc,0.0,315325.0,108975,0.0,0.0,93635.0,0.0,14874.0,0.0,,,
2021-01-20,IL,ILA,Illinois,12671821.0,1094000.0,539926,8633.0,4261.0,425824.0,3360.0,107651.0,850.0,,,
2021-01-20,IN,INA,Indiana,6732219.0,741025.0,356385,11007.0,5294.0,297720.0,4422.0,58616.0,871.0,,,
2021-01-20,KS,KSA,Kansas,2913314.0,265600.0,122705,9117.0,4212.0,105679.0,3627.0,16013.0,550.0,,,
2021-01-20,KY,KYA,Kentucky,4467673.0,444325.0,223946,9945.0,5013.0,208664.0,4671.0,13829.0,310.0,,,
2021-01-20,LA,LAA,Louisiana,4648794.0,485625.0,264400,10446.0,5687.0,228831.0,4922.0,35049.0,754.0,,,
2021-01-20,MA,MAA,Massachusetts,6892503.0,737550.0,330490,10701.0,4795.0,288209.0,4181.0,42062.0,610.0,,,
2021-01-20,MD,MDA,Maryland,6045680.0,628800.0,258146,10401.0,4270.0,233443.0,3861.0,24355.0,403.0,,,
2021-01-20,ME,MEA,Maine,1344212.0,155800.0,76167,11590.0,5666.0,64260.0,4780.0,10661.0,793.0,,,
2021-01-20,MH,MHA,Marshall Islands,58413.0,13600.0,1514,23282.0,2592.0,1482.0,2537.0,2.0,3.0,,,
2021-01-20,MI,MIA,Michigan,9986857.0,1031100.0,508607,10325.0,5093.0,434402.0,4350.0,70535.0,706.0,,,
2021-01-20,MN,MNA,Minnesota,5639632.0,595775.0,252548,10564.0,4478.0,209862.0,3721.0,42384.0,752.0,,,
2021-01-20,MO,MOA,Missouri,6137428.0,572125.0,244476,9322.0,3983.0,193867.0,3159.0,49330.0,804.0,,,
2021-01-20,MP,MPA,Northern Mariana Islands,56882.0,18650.0,6791,32787.0,11939.0,4569.0,8032.0,2219.0,3901.0,,,
2021-01-20,MS,MSA,Mississippi,2976149.0,307950.0,122586,10347.0,4119.0,112525.0,3781.0,9979.0,335.0,,,
2021-01-20,MT,MTA,Montana,1068778.0,111625.0,57220,10444.0,5354.0,48086.0,4499.0,9121.0,853.0,,,
2021-01-20,NC,NCA,North Carolina,10488084.0,1118250.0,427480,10662.0,4076.0,368818.0,3517.0,58407.0,557.0,,,
2021-01-20,ND,NDA,North Dakota,762062.0,78150.0,57657,10255.0,7566.0,48350.0,6345.0,8954.0,1175.0,,,
2021-01-20,NE,NEA,Nebraska,1934408.0,237500.0,106283,12278.0,5494.0,91040.0,4706.0,14463.0,748.0,,,
2021-01-20,NH,NHA,New Hampshire,1359711.0,145400.0,75418,10693.0,5547.0,67366.0,4954.0,8013.0,589.0,,,
2021-01-20,NJ,NJA,New Jersey,8882190.0,898550.0,432220,10116.0,4866.0,381159.0,4291.0,49420.0,556.0,,,
2021-01-20,NM,NMA,New Mexico,2096829.0,225850.0,143302,10771.0,6834.0,116128.0,5538.0,24706.0,1178.0,,,
2021-01-20,NV,NVA,Nevada,3080156.0,276775.0,107133,8986.0,3478.0,89110.0,2893.0,17209.0,559.0,,,
2021-01-20,NY,NYA,New York State,19453561.0,2057875.0,1046490,10578.0,5379.0,926339.0,4762.0,106821.0,549.0,,,
2021-01-20,OH,OHA,Ohio,11689100.0,1119175.0,487481,9575.0,4170.0,456424.0,3905.0,30910.0,264.0,,,
2021-01-20,OK,OKA,Oklahoma,3956971.0,455275.0,251684,11506.0,6361.0,217690.0,5501.0,32308.0,816.0,,,
2021-01-20,OR,ORA,Oregon,4217737.0,431450.0,216928,10229.0,5143.0,192550.0,4565.0,23866.0,566.0,,,
2021-01-20,PA,PAA,Pennsylvania,12801989.0,1223250.0,568660,9555.0,4442.0,482791.0,3771.0,85290.0,666.0,,,
2021-01-20,PR,PRA,Puerto Rico,3193694.0,312450.0,136630,9783.0,4278.0,112524.0,3523.0,23428.0,734.0,,,
2021-01-20,RI,RIA,Rhode Island,1059361.0,122575.0,56617,11571.0,5344.0,45904.0,4333.0,10696.0,1010.0,,,
2021-01-20,RP,RPA,Republic of Palau,17907.0,6000.0,1981,33506.0,11063.0,1980.0,11057.0,1.0,6.0,,,
2021-01-20,SC,SCA,South Carolina,5148714.0,437675.0,192608,8501.0,3741.0,160518.0,3118.0,30679.0,596.0,,,
2021-01-20,SD,SDA,South Dakota,884659.0,95825.0,62518,10832.0,7067.0,52548.0,5940.0,9922.0,1122.0,,,
2021-01-20,TN,TNA,Tennessee,6829174.0,672825.0,358534,9852.0,5250.0,305780.0,4478.0,52051.0,762.0,,,
2021-01-20,TX,TXA,Texas,28995881.0,2551125.0,1471746,8798.0,5076.0,1282998.0,4425.0,187503.0,647.0,,,
2021-01-20,UT,UTA,Utah,3205958.0,319700.0,181792,9972.0,5670.0,159814.0,4985.0,16272.0,508.0,,,
2021-01-20,VA,VAA,Virginia,8535519.0,962900.0,343366,11281.0,4023.0,304160.0,3563.0,37679.0,441.0,,,
2021-01-20,VA2,VA2,Veterans Health,0.0,1048050.0,432569,0.0,0.0,387870.0,0.0,44329.0,0.0,,,
2021-01-20,VI,VIA,Virgin Islands,104680.0,12325.0,2418,11774.0,2310.0,2178.0,2081.0,240.0,229.0,,,
2021-01-20,VT,VTA,Vermont,623989.0,75950.0,40814,12172.0,6541.0,34607.0,5546.0,6167.0,988.0,,,
2021-01-20,WA,WAA,Washington,7614893.0,805000.0,346765,10571.0,4554.0,286500.0,3762.0,49731.0,653.0,,,
2021-01-20,WI,WIA,Wisconsin,5822434.0,538325.0,222492,9246.0,3821.0,193461.0,3323.0,27312.0,469.0,,,
2021-01-20,WV,WVA,West Virginia,1792147.0,231800.0,158621,12934.0,8851.0,132929.0,7417.0,25681.0,1433.0,,,
2021-01-20,WY,WYA,Wyoming,578759.0,62575.0,29309,10812.0,5064.0,25841.0,4465.0,3441.0,595.0,,,
2021-01-20,US,USA,United States,331996199.0,35990150.0,16525281,,,14270441.0,,2161419.0,,7239750.0,9281063.0,4468.0
2021-01-20,LTC,LTC,Long Term Care,,,1908256,,,,,,,,,
